"number","created_by","created_at","state","commits","merged_by","merged_at"
"1958","gdi2290","2014-03-07 23:30:46","closed","1","",""
"1951","sjonnet19","2014-03-05 21:21:09","closed","0","",""
"1941","deiga","2014-03-01 10:33:29","closed","1","defunctzombie","2014-03-01 15:08:33"
"1939","jbender","2014-02-27 18:47:54","closed","0","",""
"1936","defunctzombie","2014-02-27 00:58:56","closed","1","defunctzombie","2014-02-27 01:28:31"
"1935","defunctzombie","2014-02-24 00:24:11","closed","1","defunctzombie","2014-02-25 17:35:13"
"1934","shinnn","2014-02-23 22:16:54","closed","0","",""
"1930","defunctzombie","2014-02-16 01:25:44","closed","7","",""
"1926","jeremyruppel","2014-02-14 21:46:00","closed","0","",""
"1919","hemanth","2014-02-09 12:03:15","closed","0","",""
"1915","gdi2290","2014-02-03 10:00:32","closed","1","",""
"1914","hacksparrow","2014-02-02 16:34:29","closed","5","",""
"1909","defunctzombie","2014-01-26 01:35:22","closed","1","defunctzombie","2014-02-03 21:00:33"
"1908","defunctzombie","2014-01-25 00:51:29","closed","1","defunctzombie","2014-01-28 22:23:52"
"1905","defunctzombie","2014-01-19 23:02:54","closed","1","",""
"1904","popomore","2014-01-19 15:54:11","closed","1","defunctzombie","2014-01-19 17:18:29"
"1899","defunctzombie","2014-01-11 15:57:46","closed","4","defunctzombie","2014-01-11 23:42:55"
"1898","pradeep-mishra","2014-01-11 10:33:27","closed","3","",""
"1897","pradeep-mishra","2014-01-11 10:17:54","closed","1","",""
"1892","matheusazzi","2014-01-05 03:15:03","closed","0","jonathanong","2014-01-05 03:23:44"
"1890","oliversalzburg","2014-01-04 16:50:40","closed","2","tj","2014-01-05 02:12:52"
"1889","vesln","2014-01-03 17:50:36","closed","1","jonathanong","2014-01-14 17:17:04"
"1887","L8D","2014-01-02 22:57:28","closed","1","",""
"1868","dpatti","2014-01-02 18:13:56","closed","1","defunctzombie","2014-01-13 22:45:06"
"1877","reqshark","2013-12-23 18:04:30","closed","1","tj","2013-12-23 18:34:47"
"1876","yosssi","2013-12-23 13:17:12","closed","1","jonathanong","2013-12-23 16:10:26"
"1875","yosssi","2013-12-23 12:46:17","closed","1","",""
"1874","mygoare","2013-12-23 10:24:34","closed","0","",""
"1873","danielfeelfine","2013-12-23 08:01:17","closed","0","",""
"1872","fdp09","2013-12-22 06:20:05","closed","1","",""
"1869","yamatt","2013-12-20 11:47:44","closed","2","tj","2013-12-21 19:13:04"
"1858","rlidwka","2013-12-11 22:53:51","closed","3","",""
"1853","mcharytoniuk","2013-12-10 09:38:46","closed","0","",""
"1844","rlidwka","2013-12-04 07:44:54","closed","1","",""
"1837","impronunciable","2013-11-28 21:36:08","closed","0","",""
"1836","fluxusfrequency","2013-11-28 13:36:30","closed","1","defunctzombie","2013-11-28 16:18:42"
"1835","tj","2013-11-28 03:47:18","closed","1","jonathanong","2014-01-03 11:00:13"
"1834","igorcrevar","2013-11-27 21:46:05","closed","1","",""
"1829","michaelficarra","2013-11-26 19:11:27","closed","0","tj","2013-11-26 19:12:13"
"1823","anuj123","2013-11-22 01:30:37","closed","1","",""
"1822","yakubori","2013-11-21 20:27:03","closed","1","tj","2013-11-21 20:32:39"
"1821","AdoPi","2013-11-21 11:38:43","closed","4","",""
"1820","jonathanong","2013-11-20 22:28:47","closed","1","",""
"1814","defunctzombie","2013-11-10 02:59:00","closed","1","",""
