"number","created_by","created_at","state","commits","merged_by","merged_at"
"3598","bbamsch","2016-09-26 05:31:21","closed","7","Lukasa","2016-09-28 07:56:38"
"3595","nateprewitt","2016-09-23 15:51:56","closed","1","",""
"3594","nateprewitt","2016-09-20 16:24:26","closed","1","Lukasa","2016-09-21 09:41:00"
"3591","nateprewitt","2016-09-19 17:33:08","closed","1","Lukasa","2016-09-23 09:32:52"
"3580","rbcarson","2016-09-17 07:16:45","closed","1","Lukasa","2016-09-17 07:18:59"
"3576","nateprewitt","2016-09-16 16:23:45","closed","1","sigmavirus24","2016-09-20 14:48:40"
"3575","vitaly-zdanevich","2016-09-15 16:15:41","closed","2","",""
"3574","shellhead","2016-09-15 02:58:02","closed","2","Lukasa","2016-09-16 10:36:03"
"3572","benkuhn","2016-09-14 20:58:57","closed","1","",""
"3563","nateprewitt","2016-09-08 18:45:28","closed","3","Lukasa","2016-11-16 13:29:51"
"3561","JohnVillalovos","2016-09-08 00:47:43","closed","1","",""
"3557","sigmavirus24","2016-09-06 14:56:26","closed","1","Lukasa","2016-09-06 14:58:02"
"3554","nateprewitt","2016-09-05 18:51:18","closed","2","sigmavirus24","2016-09-05 23:15:06"
"3552","Trodis","2016-09-05 16:33:17","closed","1","sigmavirus24","2016-09-05 16:47:13"
"3545","nateprewitt","2016-08-29 16:22:24","closed","1","sigmavirus24","2016-09-22 12:49:57"
"3543","nagracks","2016-08-27 11:31:58","closed","0","",""
"3541","RichieB2B","2016-08-26 13:21:50","closed","1","Lukasa","2016-08-26 14:02:21"
"3539","RichieB2B","2016-08-26 07:47:12","closed","1","Lukasa","2016-08-26 13:16:54"
"3538","mitsuhiko","2016-08-25 23:10:33","closed","1","",""
"3536","tzickel","2016-08-24 20:15:21","closed","1","",""
"3535","nateprewitt","2016-08-24 18:04:53","closed","5","Lukasa","2016-09-14 07:10:28"
"3530","shellhead","2016-08-23 03:03:39","closed","1","Lukasa","2016-08-23 11:54:35"
"3527","michelsch92","2016-08-21 21:16:57","closed","3","",""
"3526","shellhead","2016-08-21 16:59:04","closed","1","Lukasa","2016-08-21 22:17:31"
"3520","Brausepaul","2016-08-17 18:33:32","closed","0","kennethreitz","2016-08-17 21:30:27"
"3514","Lukasa","2016-08-15 09:08:00","closed","1","kennethreitz","2016-08-17 20:01:58"
"3513","nateprewitt","2016-08-14 20:08:58","closed","1","kennethreitz","2016-08-15 17:52:56"
"3511","forrestchang","2016-08-13 02:43:30","closed","1","Lukasa","2016-08-13 08:42:25"
"3510","nateprewitt","2016-08-12 15:42:08","closed","1","Lukasa","2016-08-18 08:28:20"
"3506","pfista","2016-08-11 21:19:55","closed","1","",""
"3493","nateprewitt","2016-08-10 15:50:44","closed","2","sigmavirus24","2016-08-12 11:24:36"
"3492","nateprewitt","2016-08-09 21:13:22","closed","1","kennethreitz","2016-08-09 21:16:37"
"3489","nateprewitt","2016-08-09 18:17:19","closed","3","Lukasa","2016-11-10 17:26:47"
"3487","drpoggi","2016-08-09 15:15:22","closed","1","Lukasa","2016-08-09 15:40:20"
"3486","nateprewitt","2016-08-09 13:39:28","closed","1","Lukasa","2016-08-09 13:52:22"
"3484","scop","2016-08-09 10:40:19","closed","1","Lukasa","2016-08-09 10:42:45"
"3480","drpoggi","2016-08-09 02:51:05","closed","3","kennethreitz","2016-08-09 03:00:55"
"3478","huseyinyilmaz","2016-08-08 22:16:27","closed","1","",""
"3475","Lukasa","2016-08-08 12:39:59","closed","3","kennethreitz","2016-08-08 15:05:02"
"3469","roselma","2016-08-03 20:03:50","closed","1","Lukasa","2016-08-03 20:04:58"
"3463","nateprewitt","2016-07-30 20:51:17","closed","1","",""
"3462","sigmavirus24","2016-07-30 12:18:14","closed","1","Lukasa","2016-07-30 17:18:14"
"3444","seemethere","2016-07-27 04:06:28","closed","1","",""
"3443","ghost","2016-07-27 02:37:41","closed","0","",""
"3442","nateprewitt","2016-07-26 17:40:58","closed","1","Lukasa","2016-07-26 20:16:38"
"3441","scop","2016-07-26 12:24:57","closed","1","sigmavirus24","2016-07-26 12:26:18"
"3439","dhduvall","2016-07-22 22:27:38","closed","1","",""
"3429","nateprewitt","2016-07-20 16:48:01","closed","2","kennethreitz","2016-07-20 22:38:39"
