"number","created_by","created_at","state","closed_by","closed_at"
"1245","berkerpeksag","2016-04-14 21:19:01","closed","berkerpeksag","2016-04-14 21:40:04"
"1244","emanuelcds","2016-04-14 20:14:08","closed","tilgovi","2016-04-19 05:53:16"
"1243","johnsmeeth","2016-04-13 10:46:56","closed","tilgovi","2016-04-19 06:00:26"
"1242","benoitc","2016-04-11 16:59:24","closed","benoitc","2016-05-11 19:58:56"
"1241","irvind","2016-04-09 18:04:20","closed","berkerpeksag","2016-04-14 21:49:00"
"1240","vrde","2016-04-07 08:43:15","closed","tilgovi","2016-04-07 19:52:16"
"1239","methane","2016-04-01 09:46:30","closed","methane","2016-04-01 11:00:55"
"1238","bart3005","2016-03-30 12:27:03","closed","bart3005","2016-04-02 05:58:58"
"1237","Kilte","2016-03-28 13:08:10","closed","Kilte","2016-03-28 13:21:35"
"1236","tilgovi","2016-03-25 20:21:07","open","",""
"1235","MarSoft","2016-03-24 15:11:50","closed","tilgovi","2016-03-24 21:15:19"
"1234","tisdall","2016-03-24 12:16:23","open","",""
"1233","neomagic","2016-03-23 06:36:09","closed","benoitc","2016-05-02 11:45:57"
"1232","strife25","2016-03-22 14:21:34","closed","berkerpeksag","2016-03-25 23:38:26"
"1231","benoitc","2016-03-22 10:34:27","closed","benoitc","2016-03-22 12:07:30"
"1230","tilgovi","2016-03-21 00:39:23","closed","tilgovi","2016-03-25 20:18:48"
"1229","benoitc","2016-03-18 22:17:02","closed","benoitc","2016-03-19 18:18:49"
"1228","paulnivin","2016-03-18 18:40:49","closed","tilgovi","2016-03-20 01:18:28"
"1227","jamadden","2016-03-17 13:40:41","closed","benoitc","2016-03-19 18:17:08"
"1226","zx-zheng","2016-03-16 06:57:02","closed","berkerpeksag","2016-03-16 08:37:01"
"1225","seamile","2016-03-16 06:01:19","closed","seamile","2016-03-16 06:01:53"
"1224","TomHurst","2016-03-15 11:46:38","closed","TomHurst","2016-03-15 11:51:11"
"1223","mdemmitt-lyft","2016-03-14 21:51:13","closed","mdemmitt-lyft","2016-03-14 22:02:43"
"1222","tilgovi","2016-03-13 23:57:08","closed","tilgovi","2016-03-25 20:19:21"
"1221","tilgovi","2016-03-13 23:24:34","closed","tilgovi","2016-03-13 23:59:02"
"1220","tilgovi","2016-03-13 22:57:54","closed","tilgovi","2016-03-13 23:28:53"
"1219","tilgovi","2016-03-13 21:50:01","closed","tilgovi","2016-03-13 23:34:04"
"1218","tilgovi","2016-03-13 21:39:30","closed","tilgovi","2016-03-25 20:22:33"
"1217","tilgovi","2016-03-13 21:39:20","closed","tilgovi","2016-03-22 17:37:13"
"1216","ihatehandles","2016-03-11 00:19:49","closed","tilgovi","2016-03-13 21:54:15"
"1215","dracos","2016-03-09 11:41:18","closed","tilgovi","2016-03-11 20:59:26"
"1214","zhguokai","2016-03-08 02:20:36","closed","benoitc","2017-02-01 13:20:29"
"1213","stu-zumper","2016-03-08 01:59:12","closed","benoitc","2016-03-08 02:08:10"
"1212","genxstylez","2016-03-07 16:35:49","closed","benoitc","2016-03-09 07:34:37"
"1211","jgehrcke","2016-02-24 13:17:26","closed","tilgovi","2016-03-13 00:14:32"
"1210","bclark8923","2016-02-16 19:13:19","closed","benoitc","2016-12-21 19:48:08"
"1209","arnavk","2016-02-16 07:54:21","closed","berkerpeksag","2016-02-17 17:50:06"
"1208","timgraham","2016-02-15 16:22:45","closed","timgraham","2016-02-15 16:26:44"
"1207","femesq","2016-02-14 23:36:19","closed","berkerpeksag","2016-04-14 21:37:52"
"1206","xoac","2016-02-12 22:30:49","closed","xoac","2016-02-14 16:27:54"
"1205","kennethreitz","2016-02-11 23:32:31","closed","benoitc","2016-02-11 23:53:52"
"1204","strife25","2016-02-11 17:16:52","closed","benoitc","2016-05-02 13:37:25"
"1203","IlianIliev","2016-02-10 12:17:16","closed","berkerpeksag","2016-02-10 13:23:51"
"1202","IlianIliev","2016-02-09 13:31:05","closed","IlianIliev","2016-02-10 13:16:22"
"1201","bloodearnest","2016-02-09 12:20:43","closed","benoitc","2016-02-09 15:40:54"
"1200","robbles","2016-02-06 22:04:17","closed","benoitc","2016-05-02 13:45:11"
"1199","kuangchanglang","2016-02-04 02:15:11","closed","tilgovi","2016-02-17 22:35:19"
"1198","mtourne","2016-02-04 02:03:13","open","",""
"1197","kaniini","2016-02-01 15:24:18","closed","berkerpeksag","2016-02-02 23:56:56"
"1196","richbaron","2016-02-01 02:57:10","closed","richbaron","2016-02-01 02:57:19"
"1195","benoitc","2016-01-30 13:52:10","open","",""
"1194","obi1kenobi","2016-01-29 01:04:34","open","",""
"1193","urbaniak","2016-01-27 10:34:10","closed","tilgovi","2016-02-03 02:04:40"
"1192","garrettheel","2016-01-26 22:32:27","closed","garrettheel","2016-01-26 23:58:46"
"1191","benoitc","2016-01-26 16:11:54","closed","benoitc","2016-01-30 14:00:55"
"1190","saurabhprakash","2016-01-26 15:21:31","closed","benoitc","2016-01-30 13:34:38"
"1189","tilgovi","2016-01-22 20:51:38","open","",""
"1188","bloodearnest","2016-01-22 14:21:37","closed","tilgovi","2016-02-19 17:10:34"
"1187","bloodearnest","2016-01-22 14:03:52","closed","bloodearnest","2016-02-19 18:26:36"
"1186","aleksandra-tarkowska","2016-01-21 15:50:05","open","",""
"1185","paulnivin","2016-01-20 19:23:57","closed","tilgovi","2016-03-13 22:58:23"
"1184","mrlamroger","2016-01-19 01:16:23","closed","benoitc","2016-05-02 13:27:03"
"1183","jgehrcke","2016-01-18 19:23:30","closed","benoitc","2017-01-27 14:18:23"
"1182","MarSoft","2016-01-09 12:04:20","closed","benoitc","2016-01-22 13:59:20"
"1181","MarSoft","2016-01-09 11:59:17","closed","benoitc","2016-01-22 13:59:20"
"1180","berkerpeksag","2016-01-06 16:32:09","open","",""
"1179","bristi","2016-01-04 22:16:34","closed","berkerpeksag","2016-01-04 23:52:50"
"1178","tuco86","2016-01-04 13:14:24","closed","berkerpeksag","2016-01-04 14:31:07"
"1177","TheMetaphorer","2016-01-03 09:01:00","closed","benoitc","2016-03-22 12:07:30"
"1176","wbolster","2015-12-31 14:04:35","closed","benoitc","2016-01-02 13:36:14"
"1175","benoitc","2015-12-31 13:53:30","closed","benoitc","2016-01-02 13:35:08"
"1174","wbolster","2015-12-31 13:18:08","closed","benoitc","2016-01-02 13:35:08"
"1173","jjvattamattom","2015-12-31 10:31:33","closed","benoitc","2016-01-04 09:23:24"
"1172","benoitc","2015-12-29 14:13:42","closed","benoitc","2015-12-29 14:13:49"
"1171","raratiru","2015-12-29 13:10:36","closed","benoitc","2015-12-29 14:13:49"
"1170","benoitc","2015-12-28 13:38:46","open","",""
"1169","benoitc","2015-12-28 13:23:22","closed","benoitc","2015-12-28 19:35:04"
"1168","benoitc","2015-12-28 13:03:19","closed","benoitc","2015-12-28 21:59:24"
"1167","benoitc","2015-12-28 12:03:20","closed","benoitc","2015-12-28 19:35:36"
"1166","fellipeh","2015-12-17 19:43:08","closed","fellipeh","2015-12-23 11:25:33"
"1165","kvikshaug","2015-12-16 16:03:43","closed","kvikshaug","2016-05-13 13:08:57"
"1164","berkerpeksag","2015-12-15 00:09:04","closed","benoitc","2015-12-28 19:22:26"
"1163","molivier","2015-12-14 16:42:12","closed","berkerpeksag","2015-12-14 23:13:58"
"1162","slafs","2015-12-14 11:49:54","closed","tilgovi","2015-12-17 20:06:31"
"1161","jcea","2015-12-11 22:28:08","closed","benoitc","2015-12-13 17:35:14"
"1160","yijunjun","2015-12-09 14:18:58","closed","tilgovi","2015-12-28 22:52:20"
"1159","benoitc","2015-12-06 23:02:17","closed","benoitc","2015-12-29 00:33:00"
"1158","hheimbuerger","2015-12-02 21:12:20","closed","hheimbuerger","2015-12-06 20:01:58"
"1157","jstasiak","2015-12-02 12:39:01","closed","benoitc","2015-12-28 19:35:36"
"1156","tilgovi","2015-11-29 18:39:53","closed","tilgovi","2015-12-27 21:27:46"
