"number","created_by","created_at","state","closed_by","closed_at"
"1460","tdi","2014-09-12 12:14:49","closed","tdi","2014-09-13 06:23:12"
"1459","sawall","2014-09-11 19:05:24","open","",""
"1458","countergram","2014-09-10 19:42:19","closed","justinmayer","2016-09-11 20:05:16"
"1457","svenkreiss","2014-09-06 02:36:17","closed","justinmayer","2014-11-02 22:55:04"
"1456","sscherfke","2014-09-05 11:15:40","closed","justinmayer","2014-09-19 13:25:40"
"1455","aravindavk","2014-09-05 07:11:40","open","",""
"1454","CNBorn","2014-09-03 00:26:39","closed","CNBorn","2014-11-04 00:07:32"
"1453","arty-name","2014-08-31 08:04:52","closed","justinmayer","2015-05-30 16:29:53"
"1452","flaviomicheletti","2014-08-29 18:37:09","closed","justinmayer","2014-08-29 18:55:15"
"1451","flaviomicheletti","2014-08-29 18:28:11","closed","justinmayer","2014-08-29 18:53:37"
"1450","vpiotr","2014-08-28 19:27:31","closed","justinmayer","2016-08-04 18:36:25"
"1449","DeviantEng","2014-08-28 16:31:42","closed","DeviantEng","2014-08-28 18:01:01"
"1448","lehmann-labs","2014-08-28 14:01:56","closed","justinmayer","2014-09-19 15:14:22"
"1447","denydias","2014-08-27 11:36:26","closed","justinmayer","2016-09-30 14:47:51"
"1446","avaris","2014-08-22 22:20:24","closed","justinmayer","2014-08-28 18:17:28"
"1445","avaris","2014-08-22 21:57:49","closed","justinmayer","2014-08-22 22:15:38"
"1444","pquentin","2014-08-20 15:16:46","closed","justinmayer","2015-01-25 19:08:08"
"1443","stefanoborini","2014-08-19 17:25:19","closed","stefanoborini","2015-07-14 16:49:56"
"1442","CNBorn","2014-08-19 15:03:49","closed","CNBorn","2014-08-24 15:07:12"
"1441","eliben","2014-08-19 13:38:16","open","",""
"1440","eladchen","2014-08-17 12:37:30","closed","justinmayer","2014-08-17 13:06:03"
"1439","tohuw","2014-08-17 10:34:03","closed","tohuw","2014-08-17 10:43:28"
"1438","mlissner","2014-08-17 04:07:32","closed","justinmayer","2014-08-23 20:05:20"
"1437","mlissner","2014-08-17 03:20:12","closed","kylef","2014-11-04 23:05:48"
"1436","echen","2014-08-15 19:48:07","closed","echen","2014-08-16 05:50:01"
"1435","eliben","2014-08-15 13:29:34","closed","eliben","2014-08-23 16:19:13"
"1434","flaviomicheletti","2014-08-15 12:11:54","closed","flaviomicheletti","2014-08-29 18:04:02"
"1433","gera2ld","2014-08-12 10:29:31","closed","gera2ld","2014-08-12 10:35:16"
"1432","22decembre","2014-08-10 12:35:21","closed","22decembre","2014-08-15 19:11:48"
"1431","rushiagr","2014-08-09 09:11:25","closed","justinmayer","2014-09-19 13:33:56"
"1430","esafak","2014-08-08 00:29:19","closed","justinmayer","2014-08-23 14:46:44"
"1429","danmackinlay","2014-08-05 19:24:29","closed","danmackinlay","2014-08-06 08:59:47"
"1428","yabuki","2014-08-05 13:43:32","closed","yabuki","2014-08-09 17:43:45"
"1427","eliben","2014-08-05 13:12:32","closed","eliben","2014-09-20 13:12:31"
"1426","barrysteyn","2014-08-01 01:05:50","closed","justinmayer","2014-09-18 23:17:46"
"1425","barrysteyn","2014-08-01 00:33:52","closed","justinmayer","2014-09-18 23:17:48"
"1424","ratulotron","2014-07-30 05:46:38","closed","ratulotron","2014-11-05 09:16:37"
"1423","randomllama","2014-07-29 14:26:27","closed","randomllama","2015-07-11 15:44:32"
"1422","nfarrar","2014-07-28 16:51:45","closed","smartass101","2014-07-28 17:00:06"
"1421","nfarrar","2014-07-28 15:57:15","closed","nfarrar","2014-08-29 14:14:22"
"1420","bsdlp","2014-07-27 23:38:10","closed","justinmayer","2014-08-22 22:15:41"
"1419","nfarrar","2014-07-27 22:14:48","closed","nfarrar","2014-07-28 15:38:50"
"1418","willingc","2014-07-27 14:36:17","closed","kylef","2014-08-02 23:53:07"
"1417","larsks","2014-07-27 02:30:15","closed","justinmayer","2014-08-28 17:22:08"
"1416","RR2DO2","2014-07-26 07:19:03","closed","smartass101","2014-07-26 08:47:00"
"1415","RR2DO2","2014-07-25 18:24:45","closed","smartass101","2014-07-26 07:15:14"
"1414","ksdev-pl","2014-07-24 17:59:58","closed","justinmayer","2014-09-19 18:17:50"
"1413","gw0","2014-07-24 09:35:07","closed","justinmayer","2014-11-02 23:10:46"
"1412","avaris","2014-07-22 16:52:54","closed","justinmayer","2014-08-13 21:17:09"
"1411","barrysteyn","2014-07-22 16:13:06","closed","justinmayer","2014-08-17 13:18:19"
"1410","TC01","2014-07-22 00:39:20","open","",""
"1409","benoit-monin","2014-07-21 18:58:44","closed","justinmayer","2015-07-10 18:41:35"
"1408","arty-name","2014-07-20 09:00:25","closed","justinmayer","2014-08-28 18:19:58"
"1407","barrysteyn","2014-07-19 21:10:04","closed","justinmayer","2014-08-17 13:19:01"
"1406","arafalov","2014-07-19 10:58:47","closed","justinmayer","2016-08-15 13:55:10"
"1405","arty-name","2014-07-19 10:51:34","closed","justinmayer","2015-05-30 16:29:57"
"1404","azrdev","2014-07-16 09:49:34","closed","justinmayer","2014-08-28 17:29:04"
"1403","twmht","2014-07-16 08:52:35","closed","justinmayer","2014-08-13 21:19:44"
"1402","brownnrl","2014-07-15 20:20:44","closed","justinmayer","2014-08-14 16:20:44"
"1401","arty-name","2014-07-13 15:54:10","open","",""
"1400","hyperking","2014-07-12 20:18:14","closed","justinmayer","2014-08-22 22:55:06"
"1399","Scheirle","2014-07-12 08:20:24","closed","justinmayer","2014-11-04 15:29:42"
"1398","arty-name","2014-07-11 18:43:46","closed","justinmayer","2015-03-25 15:38:10"
"1397","jml","2014-07-10 12:58:08","open","",""
"1396","chuwy","2014-07-09 11:19:55","closed","chuwy","2014-07-09 11:33:50"
"1395","MrShark","2014-07-09 10:16:13","closed","justinmayer","2014-08-28 18:17:31"
"1394","donly","2014-07-08 04:28:10","closed","justinmayer","2015-08-02 15:47:35"
"1393","22decembre","2014-07-07 18:52:33","closed","justinmayer","2014-09-13 16:51:27"
"1392","arty-name","2014-07-06 21:20:34","closed","justinmayer","2014-07-06 22:03:44"
"1391","kylef","2014-07-06 11:23:19","closed","kylef","2014-07-06 19:03:33"
"1390","jml","2014-07-05 19:04:04","closed","jml","2015-09-03 09:39:56"
"1389","mankoff","2014-07-02 03:23:12","closed","mankoff","2014-07-02 14:02:08"
"1388","LD99","2014-07-01 19:11:32","closed","smartass101","2014-07-01 20:12:52"
"1387","eliben","2014-06-30 13:40:33","closed","justinmayer","2014-07-02 19:22:15"
"1386","twm","2014-06-30 03:13:10","closed","justinmayer","2014-11-02 22:41:50"
"1385","santoshsankar","2014-06-29 13:13:16","closed","smartass101","2014-06-29 14:10:35"
"1384","jacoblyles","2014-06-28 23:30:41","open","",""
"1383","therealbill","2014-06-27 17:41:45","closed","therealbill","2014-06-28 07:19:31"
"1382","therealbill","2014-06-27 17:37:04","closed","smartass101","2014-06-27 18:22:24"
"1381","avaris","2014-06-26 17:56:54","closed","justinmayer","2014-06-26 22:43:19"
"1380","avaris","2014-06-26 05:25:49","closed","justinmayer","2014-06-27 12:49:03"
"1379","alfredodeza","2014-06-26 01:52:16","closed","justinmayer","2014-07-01 18:10:44"
"1378","hossow","2014-06-16 11:24:56","closed","hossow","2014-06-16 22:00:55"
"1377","danielrichman","2014-06-15 13:33:14","open","",""
"1376","avaris","2014-06-14 06:30:59","closed","justinmayer","2014-06-24 23:02:08"
"1375","royemmerich","2014-06-13 21:22:50","closed","justinmayer","2014-07-01 01:59:25"
"1374","singingwolfboy","2014-06-13 20:14:00","closed","justinmayer","2014-09-19 14:59:34"
"1373","jseabold","2014-06-13 15:46:15","closed","justinmayer","2014-09-19 15:45:27"
"1372","Railslide","2014-06-12 20:00:23","closed","kylef","2014-07-08 11:46:00"
"1371","omasanori","2014-06-10 01:04:03","closed","justinmayer","2014-08-02 14:38:08"
"1370","omasanori","2014-06-09 23:36:21","closed","kylef","2014-06-23 15:52:07"
"1369","edelooff","2014-06-08 22:33:34","open","",""
"1368","iKevinY","2014-06-08 07:38:40","closed","iKevinY","2015-01-18 02:22:05"
"1367","Rogdham","2014-06-06 19:02:04","closed","Rogdham","2014-06-06 19:19:43"
"1366","Scheirle","2014-06-05 13:13:12","closed","justinmayer","2014-09-18 23:15:21"
"1365","JohnGriffiths","2014-06-05 10:19:55","closed","justinmayer","2014-07-03 18:40:40"
"1364","CNBorn","2014-06-02 03:34:23","closed","CNBorn","2014-06-02 23:28:50"
"1363","SkyLothar","2014-05-30 13:33:46","open","",""
"1362","avaris","2014-05-27 16:36:15","closed","justinmayer","2014-06-07 22:40:09"
"1361","ingwinlu","2014-05-25 11:50:11","closed","justinmayer","2014-11-02 22:32:41"
"1360","nmcv","2014-05-24 12:32:09","closed","justinmayer","2014-06-07 22:40:09"
"1359","tomvon","2014-05-24 10:32:52","closed","tomvon","2014-05-24 10:41:15"
"1358","ingwinlu","2014-05-22 13:08:39","closed","justinmayer","2014-11-02 22:29:54"
"1357","quack1","2014-05-22 11:40:21","closed","quack1","2014-05-22 12:10:40"
"1356","kylef","2014-05-20 20:01:54","closed","justinmayer","2016-09-16 13:16:32"
"1355","kylef","2014-05-20 20:01:02","closed","justinmayer","2014-06-24 23:02:10"
"1354","storeyio","2014-05-19 22:04:33","closed","justinmayer","2016-11-18 16:22:56"
"1353","nikhilkalige","2014-05-19 17:20:45","closed","justinmayer","2014-09-19 13:41:13"
"1352","gw0","2014-05-18 21:26:27","closed","gw0","2014-11-02 20:58:17"
"1351","gw0","2014-05-18 18:58:17","closed","gw0","2014-07-24 09:35:24"
"1350","GLMeece","2014-05-14 18:54:02","closed","justinmayer","2014-09-16 23:50:27"
"1349","GLMeece","2014-05-14 18:52:16","closed","justinmayer","2014-09-16 23:50:20"
"1348","vjousse","2014-05-14 09:33:44","closed","justinmayer","2014-09-18 23:12:51"
"1347","smartass101","2014-05-13 05:10:44","open","",""
"1346","seawolff","2014-05-12 22:59:01","closed","seawolff","2014-05-13 18:11:35"
"1345","justinmayer","2014-05-12 14:55:11","closed","justinmayer","2014-05-13 16:01:57"
"1344","justinmayer","2014-05-11 17:59:51","closed","smartass101","2014-06-25 14:29:26"
"1343","ingwinlu","2014-05-11 17:01:21","closed","justinmayer","2014-12-03 17:07:51"
"1342","Chimrod","2014-05-10 02:11:41","closed","justinmayer","2015-11-03 16:09:51"
"1341","ingwinlu","2014-05-06 03:50:20","closed","ingwinlu","2014-05-06 08:49:54"
"1340","ingwinlu","2014-05-05 09:40:40","closed","ingwinlu","2014-05-06 03:25:03"
"1339","gtaylor","2014-05-03 23:57:51","closed","justinmayer","2014-09-19 19:36:43"
"1338","muellert","2014-05-03 18:44:50","closed","justinmayer","2014-05-07 23:29:26"
"1337","sursh","2014-05-02 16:22:01","closed","justinmayer","2014-12-28 23:15:59"
"1336","lgiordani","2014-04-30 08:18:03","closed","justinmayer","2014-11-02 21:41:38"
"1335","justinmayer","2014-04-28 18:23:50","closed","smartass101","2014-05-04 18:27:14"
"1334","mattjesson","2014-04-28 13:35:24","closed","justinmayer","2014-06-25 21:59:52"
"1333","georgevreilly","2014-04-28 06:30:48","open","",""
"1332","c19","2014-04-27 17:33:27","closed","justinmayer","2014-04-27 17:46:32"
"1331","c19","2014-04-27 17:30:28","closed","justinmayer","2014-04-28 16:06:18"
"1330","smartass101","2014-04-27 12:28:00","closed","justinmayer","2014-04-27 18:25:06"
"1329","smartass101","2014-04-25 17:48:22","closed","justinmayer","2014-04-25 20:28:14"
"1328","Scheirle","2014-04-24 13:38:41","closed","justinmayer","2014-04-26 17:25:13"
"1327","aftersomemath","2014-04-24 03:46:44","open","",""
"1326","kylef","2014-04-23 23:24:57","open","",""
"1325","kylef","2014-04-23 19:33:17","closed","justinmayer","2016-11-18 16:23:03"
"1324","Jenselme","2014-04-22 11:08:09","closed","kylef","2014-04-23 23:29:55"
"1323","DandyDev","2014-04-21 15:36:23","closed","justinmayer","2014-07-18 16:12:00"
"1322","smartass101","2014-04-21 09:38:38","closed","justinmayer","2014-06-25 14:29:22"
"1321","achiang","2014-04-21 07:09:44","closed","justinmayer","2014-07-03 18:45:41"
"1320","smartass101","2014-04-20 12:47:08","closed","justinmayer","2014-04-20 15:09:07"
"1319","Scheirle","2014-04-19 10:21:51","closed","Scheirle","2014-07-12 19:33:16"
"1318","smartass101","2014-04-18 05:03:15","closed","justinmayer","2014-04-18 18:27:22"
"1317","nebulousdog","2014-04-17 22:59:46","closed","nebulousdog","2014-04-18 03:23:57"
"1316","saimn","2014-04-17 20:59:01","closed","justinmayer","2014-04-17 22:34:05"
"1315","rushiagr","2014-04-17 18:12:24","closed","justinmayer","2014-04-18 19:02:46"
"1314","smartass101","2014-04-17 15:00:36","closed","justinmayer","2014-04-18 18:21:43"
"1313","al-tonio","2014-04-15 20:04:10","closed","justinmayer","2014-04-21 18:46:56"
"1312","fernandoflorez","2014-04-15 18:28:04","open","",""
"1311","mwcz","2014-04-15 17:03:35","closed","smartass101","2014-04-28 20:09:18"
"1310","eincs","2014-04-15 15:56:08","closed","justinmayer","2014-04-19 03:47:10"
"1309","al-tonio","2014-04-15 14:53:22","closed","justinmayer","2014-04-15 15:17:31"
"1308","al-tonio","2014-04-14 20:42:35","closed","justinmayer","2014-04-14 21:17:48"
"1307","al-tonio","2014-04-14 18:55:47","closed","justinmayer","2014-04-14 19:52:31"
"1306","Scheirle","2014-04-14 07:16:32","closed","justinmayer","2016-10-04 16:49:02"
"1305","ckcollab","2014-04-13 08:52:53","closed","justinmayer","2014-04-18 19:49:15"
"1304","axolx","2014-04-12 01:17:17","closed","axolx","2014-04-17 22:35:30"
"1303","Mihara","2014-04-07 00:39:28","closed","justinmayer","2014-04-19 00:58:16"
"1302","sindhus","2014-04-06 08:25:02","closed","sindhus","2014-04-16 05:39:24"
"1301","smartass101","2014-04-06 05:40:09","closed","justinmayer","2014-04-15 13:03:02"
"1300","lucywyman","2014-04-04 05:47:29","closed","lucywyman","2014-04-29 18:30:39"
"1299","mashuai","2014-04-03 10:40:08","closed","justinmayer","2014-04-04 15:05:55"
"1298","aftersomemath","2014-03-31 22:16:44","closed","justinmayer","2014-03-31 22:53:27"
"1297","aftersomemath","2014-03-31 12:39:12","closed","aftersomemath","2014-04-24 03:48:03"
"1296","nikhilkalige","2014-03-31 09:08:48","closed","justinmayer","2014-04-15 15:16:34"
"1295","justinmayer","2014-03-30 18:48:40","closed","justinmayer","2014-04-15 16:01:23"
"1294","aftersomemath","2014-03-30 18:41:13","closed","justinmayer","2014-03-31 01:50:47"
"1293","jeanlauliac","2014-03-24 18:58:15","closed","justinmayer","2014-03-30 19:08:05"
"1292","fernandoflorez","2014-03-23 18:59:42","closed","fernandoflorez","2014-04-15 18:20:51"
"1291","radix","2014-03-20 17:54:36","closed","justinmayer","2016-05-24 10:51:44"
"1290","martin-damien","2014-03-19 20:31:22","closed","martin-damien","2014-04-16 13:56:30"
"1289","sahands","2014-03-16 05:58:11","closed","justinmayer","2014-09-19 13:51:16"
"1288","JosefJezek","2014-03-13 22:03:25","closed","justinmayer","2014-03-13 22:20:11"
"1287","njouanin","2014-03-12 21:29:28","closed","njouanin","2014-03-16 16:11:51"
"1286","s9w","2014-03-12 11:10:14","closed","justinmayer","2014-03-12 20:32:52"
"1285","hukka","2014-03-11 09:18:18","closed","justinmayer","2014-06-25 14:17:50"
"1284","twmht","2014-03-10 14:08:58","closed","twmht","2014-03-11 08:48:36"
"1283","stephane-caron","2014-03-10 03:22:47","closed","justinmayer","2014-04-18 20:45:46"
"1282","FedericoCeratto","2014-03-09 22:04:54","closed","justinmayer","2014-04-15 14:34:03"
"1281","ingwinlu","2014-03-07 10:18:09","closed","ingwinlu","2014-04-09 11:14:54"
"1280","mitchtbaum","2014-03-03 17:38:15","open","",""
"1279","zyxnero","2014-03-03 07:55:26","closed","justinmayer","2014-04-18 19:50:20"
"1278","Vincent-C","2014-03-03 07:09:19","closed","Vincent-C","2014-03-31 23:43:51"
"1277","stuartlangridge","2014-03-03 02:29:20","closed","smartass101","2014-04-28 20:24:00"
"1276","nikhilkalige","2014-03-02 13:53:59","closed","justinmayer","2014-04-18 20:29:35"
"1275","yuex","2014-03-02 03:09:35","closed","justinmayer","2014-04-02 13:43:51"
"1274","devinberg","2014-03-01 03:26:36","closed","devinberg","2014-03-01 04:39:29"
"1273","lucywyman","2014-02-24 17:09:15","closed","lucywyman","2014-04-29 18:30:58"
"1272","mitchtbaum","2014-02-23 13:10:13","open","",""
"1271","ghost","2014-02-22 22:05:26","closed","justinmayer","2016-09-30 13:18:42"
"1270","sahands","2014-02-21 21:28:30","closed","justinmayer","2016-09-30 14:29:56"
"1269","KenMercusLai","2014-02-21 10:54:39","closed","KenMercusLai","2014-03-02 14:47:38"
"1268","ikben","2014-02-18 17:09:18","closed","justinmayer","2014-03-30 18:40:23"
"1267","mlang","2014-02-18 14:06:30","closed","justinmayer","2014-02-28 17:24:52"
"1266","hrbonz","2014-02-16 12:19:51","closed","justinmayer","2014-03-31 23:36:23"
"1265","mlang","2014-02-15 12:31:22","closed","justinmayer","2014-02-15 18:28:27"
"1264","rkennedy","2014-02-13 23:45:05","closed","justinmayer","2014-02-14 22:22:56"
"1263","treffynnon","2014-02-13 21:01:49","closed","justinmayer","2016-04-08 16:14:59"
"1262","utdemir","2014-02-13 10:23:10","closed","justinmayer","2014-02-14 01:30:00"
"1261","runarberg","2014-02-11 19:55:30","closed","justinmayer","2016-09-30 14:26:11"
"1260","runarberg","2014-02-11 18:56:26","closed","justinmayer","2015-11-02 21:44:56"
"1259","beetleb","2014-02-10 04:51:34","closed","justinmayer","2014-04-02 13:37:16"
"1258","beetleb","2014-02-10 04:23:56","closed","justinmayer","2014-04-02 13:35:34"
"1257","cdunklau","2014-02-09 19:34:56","closed","cdunklau","2014-04-17 21:25:34"
"1256","mlang","2014-02-09 14:20:08","closed","justinmayer","2014-02-15 18:31:19"
"1255","jacoblyles","2014-02-09 08:48:15","closed","jacoblyles","2014-06-28 23:26:55"
"1254","junfenglx","2014-02-09 07:49:52","closed","junfenglx","2014-07-04 08:14:41"
"1253","oerdnj","2014-02-06 13:03:29","closed","justinmayer","2016-09-30 14:23:53"
"1252","mrunge","2014-02-05 11:40:39","closed","justinmayer","2014-04-02 13:34:13"
"1251","jvoisin","2014-02-03 00:30:55","closed","justinmayer","2015-02-17 18:44:45"
"1250","sahands","2014-02-01 18:53:38","closed","justinmayer","2015-06-01 21:54:02"
"1249","smartass101","2014-02-01 08:49:17","closed","justinmayer","2014-02-08 20:13:23"
"1248","aftersomemath","2014-02-01 02:03:59","closed","justinmayer","2014-03-08 14:43:07"
"1247","bubenkoff","2014-01-31 16:04:47","closed","justinmayer","2014-02-14 03:08:34"
"1246","fenekku","2014-01-26 15:45:11","closed","justinmayer","2014-02-08 20:19:36"
"1245","jmduke","2014-01-25 21:53:52","closed","jmduke","2014-01-27 04:49:42"
"1244","alistairmagee","2014-01-25 20:45:56","closed","justinmayer","2014-01-26 23:06:12"
"1243","stephane-caron","2014-01-25 02:51:53","closed","justinmayer","2014-04-18 20:44:51"
"1242","alistairmagee","2014-01-24 06:46:35","closed","justinmayer","2014-01-24 21:01:00"
"1241","alistairmagee","2014-01-22 23:24:45","closed","alistairmagee","2014-01-25 20:23:39"
"1240","migrau","2014-01-22 03:30:43","closed","migrau","2014-01-22 03:54:56"
"1239","jminardi","2014-01-21 17:35:07","closed","kylef","2014-01-21 17:41:38"
"1238","FuzzyWuzzie","2014-01-21 04:04:02","closed","FuzzyWuzzie","2014-01-21 05:08:22"
"1237","migrau","2014-01-21 02:54:56","closed","migrau","2014-01-22 02:35:07"
"1236","jantman","2014-01-20 17:50:06","closed","justinmayer","2014-01-20 18:11:16"
"1235","miquelgralo","2014-01-17 04:28:07","closed","miquelgralo","2014-01-20 08:37:41"
"1234","alistairmagee","2014-01-16 00:48:02","closed","justinmayer","2014-02-03 18:08:17"
"1233","magnunleno","2014-01-14 02:56:19","open","",""
"1232","hlapp","2014-01-13 17:38:30","closed","justinmayer","2014-01-13 17:46:57"
"1231","chrisglass","2014-01-13 14:18:00","closed","justinmayer","2014-04-18 20:48:37"
"1230","wting","2014-01-12 15:59:37","closed","almet","2014-01-12 21:31:39"
"1229","shaunagm","2014-01-11 17:48:11","closed","justinmayer","2014-04-18 21:36:02"
"1228","kylef","2014-01-10 17:13:12","closed","justinmayer","2014-01-21 18:35:39"
"1227","alistairmagee","2014-01-10 16:50:53","closed","justinmayer","2014-01-19 20:08:16"
"1226","lrobot","2014-01-10 15:56:25","closed","justinmayer","2014-01-10 15:58:29"
"1225","DandyDev","2014-01-10 07:59:58","closed","justinmayer","2016-09-30 13:24:28"
"1224","leplatrem","2014-01-09 14:22:32","closed","justinmayer","2014-03-30 18:03:58"
"1223","jminardi","2014-01-07 03:39:39","open","",""
"1222","ZjjConan","2014-01-06 15:39:36","closed","justinmayer","2014-04-04 15:54:37"
"1221","gigimon","2014-01-05 23:35:47","closed","gigimon","2014-01-06 00:04:07"
"1220","saimn","2014-01-05 22:40:05","closed","justinmayer","2014-01-05 22:53:11"
"1219","iurisilvio","2014-01-05 20:19:58","closed","justinmayer","2014-01-05 21:19:44"
"1218","iurisilvio","2014-01-05 18:40:19","closed","iurisilvio","2014-01-05 20:21:11"
"1217","idning","2014-01-05 09:38:00","closed","justinmayer","2014-01-05 17:23:59"
"1216","magnunleno","2014-01-04 13:53:33","closed","justinmayer","2014-01-05 21:19:44"
"1215","justinmayer","2014-01-03 16:59:36","closed","justinmayer","2014-01-03 23:02:43"
"1214","hrbonz","2014-01-02 18:06:44","closed","justinmayer","2014-01-05 17:03:09"
"1213","jonblack","2014-01-02 09:58:54","closed","justinmayer","2014-04-02 13:30:06"
"1212","jonblack","2013-12-30 10:51:53","closed","justinmayer","2014-06-28 19:42:29"
"1211","rjames86","2013-12-30 04:21:34","closed","justinmayer","2014-02-05 16:21:29"
"1210","philip-peterson","2013-12-28 20:58:39","closed","justinmayer","2014-07-03 19:10:51"
"1209","martinpaljak","2013-12-28 20:47:50","closed","martinpaljak","2013-12-29 09:21:08"
"1208","martinpaljak","2013-12-28 20:27:34","closed","justinmayer","2016-09-30 14:18:04"
"1207","martinpaljak","2013-12-28 20:26:53","open","",""
"1206","berlincount","2013-12-27 19:23:07","closed","kylef","2014-01-10 16:58:53"
"1205","berlincount","2013-12-27 19:20:31","closed","justinmayer","2014-04-02 13:25:51"
"1204","berlincount","2013-12-27 17:46:35","closed","justinmayer","2016-09-30 13:27:41"
"1203","berlincount","2013-12-27 12:42:24","closed","justinmayer","2016-09-30 13:28:44"
"1202","tomtung","2013-12-27 07:37:12","closed","justinmayer","2014-02-05 15:43:51"
"1201","hrbonz","2013-12-26 18:45:28","closed","justinmayer","2014-02-23 14:13:56"
"1200","tomtung","2013-12-26 14:32:46","closed","justinmayer","2014-02-05 16:11:20"
"1199","kalefranz","2013-12-26 04:59:11","closed","kalefranz","2013-12-26 05:15:31"
"1198","martinpaljak","2013-12-25 23:32:00","closed","justinmayer","2014-06-26 22:43:19"
"1197","kalefranz","2013-12-25 23:06:23","open","",""
"1196","kalefranz","2013-12-25 21:59:29","open","",""
"1195","kalefranz","2013-12-25 21:49:29","closed","justinmayer","2014-02-05 16:14:21"
"1194","carlcarl","2013-12-25 18:23:01","closed","justinmayer","2014-04-02 13:24:57"
"1193","lijunsong","2013-12-25 06:06:25","closed","lijunsong","2013-12-25 15:33:51"
"1192","bnjmn","2013-12-24 21:38:09","closed","bnjmn","2013-12-27 06:57:22"
"1191","aftersomemath","2013-12-24 03:17:16","closed","justinmayer","2014-03-30 17:40:28"
"1190","w-vi","2013-12-23 20:46:02","closed","justinmayer","2013-12-23 21:03:49"
"1189","ivan-leontiev","2013-12-23 11:31:27","closed","ivan-leontiev","2013-12-23 13:24:58"
"1188","zhx2013","2013-12-17 18:32:27","closed","kylef","2013-12-20 09:43:53"
"1187","mhrivnak","2013-12-16 02:13:19","closed","mhrivnak","2013-12-16 03:02:28"
"1186","mhrivnak","2013-12-16 02:13:19","closed","justinmayer","2013-12-16 04:22:42"
"1185","eggcaker","2013-12-11 09:51:20","closed","justinmayer","2014-04-18 21:58:42"
"1184","gamesbrainiac","2013-12-10 12:54:21","closed","justinmayer","2014-01-21 18:25:11"
"1183","Rogdham","2013-12-07 16:54:01","closed","justinmayer","2014-02-05 16:19:34"
"1182","jculpon","2013-12-07 02:34:58","closed","justinmayer","2013-12-23 21:03:49"
"1181","jculpon","2013-12-07 01:57:26","closed","justinmayer","2013-12-07 02:18:27"
"1180","cwliu","2013-12-06 03:34:04","closed","justinmayer","2016-09-30 13:29:55"
"1179","jculpon","2013-12-04 18:18:40","closed","justinmayer","2013-12-04 18:59:45"
"1178","robulouski","2013-12-04 11:44:28","closed","justinmayer","2014-02-08 23:36:14"
"1177","tcg","2013-12-03 16:00:58","closed","justinmayer","2013-12-06 04:10:55"
"1176","Con7e","2013-12-01 11:35:11","closed","justinmayer","2013-12-01 14:40:30"
"1175","2xyo","2013-12-01 08:31:51","closed","justinmayer","2016-09-30 14:11:49"
"1174","5t111111","2013-12-01 00:59:52","closed","justinmayer","2014-06-28 19:44:09"
"1173","FedericoCeratto","2013-11-30 20:12:49","closed","FedericoCeratto","2014-12-15 11:38:04"
"1172","calfzhou","2013-11-30 08:14:12","closed","justinmayer","2016-09-30 13:31:25"
"1171","dghubble","2013-11-27 09:33:45","closed","dghubble","2013-11-27 17:33:48"
"1170","jhautefeuille","2013-11-24 21:15:12","closed","justinmayer","2014-09-19 14:08:43"
"1169","mitchtbaum","2013-11-23 01:58:46","closed","justinmayer","2016-09-30 13:32:20"
"1168","mitchtbaum","2013-11-23 00:31:53","closed","justinmayer","2013-11-23 20:24:12"
"1167","luckypoem","2013-11-22 07:37:26","closed","kylef","2013-11-23 22:52:35"
"1166","mitchtbaum","2013-11-20 18:38:28","closed","mitchtbaum","2013-11-20 18:47:45"
"1165","mitchtbaum","2013-11-20 18:27:28","closed","justinmayer","2014-04-02 13:05:24"
"1164","soulchainer","2013-11-20 13:42:56","closed","justinmayer","2013-11-25 18:10:10"
"1163","salilpa","2013-11-19 11:20:09","closed","kylef","2013-11-19 17:35:37"
"1162","jsonbecker","2013-11-19 03:02:29","open","",""
"1161","florianjacob","2013-11-17 22:43:14","closed","justinmayer","2013-11-20 16:56:11"
"1160","voltagex","2013-11-17 10:04:05","closed","justinmayer","2015-02-06 19:44:47"
"1159","jcramb","2013-11-13 03:15:21","closed","justinmayer","2013-11-21 23:45:47"
"1158","calfzhou","2013-11-12 14:54:18","open","",""
"1157","mawenbao","2013-11-12 03:18:12","closed","mawenbao","2013-11-12 03:29:34"
"1156","cu","2013-11-11 03:44:01","closed","justinmayer","2013-11-30 18:15:16"
"1155","ioiioi","2013-11-10 15:03:21","open","justinmayer",""
"1154","ssbarnea","2013-11-10 13:22:26","closed","justinmayer","2014-04-18 22:03:54"
"1153","talha131","2013-11-09 20:48:13","closed","talha131","2013-11-09 23:11:52"
"1152","talha131","2013-11-09 19:50:07","closed","talha131","2013-11-09 20:07:47"
"1151","malept","2013-11-08 23:16:54","closed","justinmayer","2013-11-09 22:04:38"
"1150","madewulf","2013-11-07 12:44:02","closed","almet","2013-11-07 13:02:03"
"1149","FloorLamp","2013-11-06 05:32:28","closed","kylef","2013-12-09 18:13:53"
"1148","florianjacob","2013-11-05 18:45:39","closed","justinmayer","2013-11-09 23:34:51"
"1147","woshilapin","2013-11-05 17:04:51","closed","kylef","2013-11-19 17:39:36"
"1146","Futurile","2013-11-04 22:30:00","closed","Futurile","2013-11-05 13:46:28"
"1145","astrieanna","2013-11-03 15:38:23","closed","astrieanna","2013-11-03 19:28:36"
"1144","idning","2013-11-03 10:17:41","closed","justinmayer","2013-11-28 00:52:03"
