"number","created_by","created_at","state","closed_by","closed_at"
"1336","nirizr","2016-06-27 12:31:01","closed","nirizr","2016-08-02 14:41:59"
"1335","nirizr","2016-06-27 00:10:15","closed","jcrist","2016-07-20 22:29:25"
"1334","dukebody","2016-06-25 18:47:05","closed","mrocklin","2016-06-27 15:20:18"
"1333","dukebody","2016-06-25 18:13:29","closed","mrocklin","2016-06-27 15:20:28"
"1332","dukebody","2016-06-25 17:58:22","closed","mrocklin","2016-06-27 15:22:55"
"1331","dukebody","2016-06-25 17:48:42","closed","dukebody","2016-06-27 15:28:34"
"1330","dukebody","2016-06-25 17:43:15","closed","dukebody","2016-06-27 15:29:17"
"1329","mrocklin","2016-06-25 00:14:21","closed","mrocklin","2016-06-25 03:16:28"
"1328","dukebody","2016-06-24 18:45:40","closed","mrocklin","2016-06-27 15:23:34"
"1327","to266","2016-06-24 17:34:49","closed","mrocklin","2016-06-27 18:36:37"
"1326","to266","2016-06-24 10:19:48","closed","jcrist","2016-06-27 19:43:24"
"1325","mrocklin","2016-06-23 23:43:40","closed","mrocklin","2016-06-27 16:00:44"
"1324","jameskyle","2016-06-23 22:53:43","closed","mrocklin","2016-06-27 16:00:44"
"1323","dukebody","2016-06-23 18:26:32","closed","mrocklin","2016-06-24 02:28:29"
"1322","mrocklin","2016-06-23 06:08:21","closed","mrocklin","2016-06-24 15:45:46"
"1321","mrocklin","2016-06-23 04:34:51","closed","mrocklin","2016-06-27 19:17:18"
"1320","mrocklin","2016-06-22 23:40:47","closed","mrocklin","2016-06-23 14:30:02"
"1319","mrocklin","2016-06-22 23:21:59","closed","mrocklin","2016-06-23 15:22:42"
"1318","dukebody","2016-06-22 19:35:55","closed","mrocklin","2016-06-22 20:42:32"
"1317","dukebody","2016-06-22 19:30:59","open","",""
"1316","mrocklin","2016-06-22 15:57:33","closed","mrocklin","2016-06-23 14:30:14"
"1315","eriknw","2016-06-22 03:15:22","closed","mrocklin","2016-06-23 14:30:37"
"1314","jcrist","2016-06-21 16:13:38","closed","mrocklin","2016-06-24 15:45:34"
"1313","mrocklin","2016-06-21 15:54:04","closed","jcrist","2016-08-19 20:01:00"
"1312","jseabold","2016-06-21 14:30:20","closed","mrocklin","2016-06-21 15:44:58"
"1311","jseabold","2016-06-21 11:58:46","open","",""
"1310","jseabold","2016-06-21 11:56:13","closed","jcrist","2016-09-30 05:25:47"
"1309","jseabold","2016-06-21 10:56:46","closed","jcrist","2016-07-22 21:30:05"
"1308","jseabold","2016-06-21 10:53:21","closed","mrocklin","2016-06-22 16:38:49"
"1307","mrocklin","2016-06-20 23:37:18","closed","mrocklin","2016-07-20 21:56:46"
"1306","dukebody","2016-06-20 22:19:07","closed","jcrist","2016-07-20 21:13:59"
"1305","mrocklin","2016-06-20 21:37:17","closed","mrocklin","2016-06-22 23:41:31"
"1304","mrocklin","2016-06-20 17:20:21","closed","mrocklin","2016-06-20 17:43:47"
"1303","nirizr","2016-06-18 22:40:19","closed","mrocklin","2016-06-22 15:42:56"
"1302","dukebody","2016-06-18 18:24:30","closed","mrocklin","2016-06-22 23:41:31"
"1301","jseabold","2016-06-18 18:09:59","closed","mrocklin","2016-06-23 14:30:02"
"1300","sinhrks","2016-06-18 04:07:08","closed","mrocklin","2016-06-19 20:29:42"
"1299","lematmat","2016-06-17 12:51:38","closed","lematmat","2016-06-21 08:13:10"
"1298","erwindassen","2016-06-17 08:22:30","closed","mrocklin","2017-01-19 13:39:51"
"1297","mtrbean","2016-06-17 00:55:13","closed","jcrist","2016-10-13 17:49:20"
"1296","nirizr","2016-06-16 21:07:37","open","",""
"1295","mrocklin","2016-06-16 04:49:40","open","",""
"1294","mrocklin","2016-06-16 04:44:56","closed","mrocklin","2016-06-23 16:29:26"
"1293","nirizr","2016-06-15 19:11:16","closed","mrocklin","2016-07-10 00:17:22"
"1292","mheilman","2016-06-15 19:07:22","closed","mrocklin","2016-06-22 22:56:23"
"1291","mikegraham","2016-06-15 12:02:26","open","",""
"1290","mrocklin","2016-06-14 15:34:15","closed","mrocklin","2016-06-16 14:42:26"
"1289","redst4r","2016-06-14 15:26:13","closed","mrocklin","2016-06-23 16:30:06"
"1288","mrocklin","2016-06-14 14:55:24","open","",""
"1287","mheilman","2016-06-14 14:24:33","closed","mrocklin","2016-06-14 18:02:42"
"1286","nirizr","2016-06-14 12:16:33","closed","mrocklin","2016-06-16 21:18:38"
"1285","sinhrks","2016-06-14 00:03:32","closed","mrocklin","2016-06-16 14:42:26"
"1284","mheilman","2016-06-13 21:22:05","closed","mrocklin","2016-06-20 21:18:54"
"1283","frol","2016-06-13 06:43:50","closed","jcrist","2016-07-20 20:56:52"
"1282","limx0","2016-06-13 02:05:43","closed","limx0","2016-07-03 02:10:29"
"1281","mrocklin","2016-06-12 18:33:18","closed","mrocklin","2016-06-13 16:13:38"
"1280","mikegraham","2016-06-12 16:26:28","closed","mrocklin","2016-06-27 16:00:23"
"1279","sinhrks","2016-06-12 12:13:55","open","",""
"1278","sinhrks","2016-06-12 12:09:29","closed","mrocklin","2016-06-14 23:18:30"
"1277","benitocm","2016-06-12 06:36:11","open","",""
"1276","sinhrks","2016-06-12 01:28:49","closed","mrocklin","2016-06-12 02:39:34"
"1275","nirizr","2016-06-11 19:05:50","closed","mrocklin","2016-06-15 05:15:25"
"1274","mrocklin","2016-06-10 16:02:56","closed","mrocklin","2016-06-10 22:49:22"
"1273","mrocklin","2016-06-10 14:39:58","closed","mrocklin","2016-06-10 15:53:18"
"1272","jslmann","2016-06-10 05:05:55","closed","mrocklin","2016-06-17 00:37:33"
"1271","mikegraham","2016-06-10 03:20:04","closed","mrocklin","2016-06-10 13:46:16"
"1270","mikegraham","2016-06-09 23:11:31","closed","mrocklin","2016-06-10 03:28:00"
"1269","frol","2016-06-09 20:06:03","closed","mrocklin","2016-06-20 15:16:59"
"1268","mrocklin","2016-06-09 19:32:46","closed","mrocklin","2016-07-02 16:30:54"
"1267","mrocklin","2016-06-09 18:50:56","closed","mrocklin","2016-06-20 15:17:46"
"1266","mrocklin","2016-06-09 18:03:37","closed","mrocklin","2016-06-15 18:43:42"
"1265","mrocklin","2016-06-09 17:58:11","closed","mrocklin","2016-06-14 23:18:30"
"1264","mrocklin","2016-06-09 15:34:33","closed","mrocklin","2016-06-09 20:39:59"
"1263","mrocklin","2016-06-09 15:21:47","closed","mrocklin","2016-06-09 18:32:39"
"1262","bkomboz","2016-06-09 09:52:50","closed","bkomboz","2016-06-09 14:47:57"
"1261","eriknw","2016-06-09 05:29:05","closed","mrocklin","2016-06-21 20:21:48"
"1260","mrocklin","2016-06-09 04:55:38","closed","mrocklin","2016-06-09 18:44:42"
"1259","mrocklin","2016-06-09 04:52:44","open","",""
"1258","jslmann","2016-06-09 03:10:52","closed","mrocklin","2016-06-09 20:40:31"
"1257","mikegraham","2016-06-09 01:55:37","closed","mrocklin","2016-06-09 14:39:00"
"1256","mrocklin","2016-06-08 18:49:39","closed","mrocklin","2016-06-08 22:21:34"
"1255","mrocklin","2016-06-08 18:49:25","closed","mrocklin","2016-06-10 01:47:07"
"1254","nirizr","2016-06-08 10:15:07","closed","jcrist","2016-06-08 15:18:02"
"1253","mrocklin","2016-06-08 03:14:12","closed","mrocklin","2016-06-08 15:38:06"
"1252","mikegraham","2016-06-08 03:06:12","closed","mrocklin","2016-06-08 18:00:47"
"1251","nirizr","2016-06-08 01:41:07","closed","mrocklin","2016-06-08 15:15:01"
"1250","jcrist","2016-06-08 00:16:28","closed","jcrist","2016-06-10 22:52:35"
"1249","mikegraham","2016-06-07 23:47:40","closed","mrocklin","2016-06-08 00:38:41"
"1248","mikegraham","2016-06-07 23:40:45","closed","mikegraham","2016-06-07 23:44:19"
"1247","mikegraham","2016-06-07 23:10:59","closed","mrocklin","2016-06-07 23:18:44"
"1246","jcrist","2016-06-07 21:55:50","closed","jcrist","2016-06-08 18:07:01"
"1245","mrocklin","2016-06-07 21:41:23","closed","mrocklin","2016-06-09 20:39:59"
"1244","spitz-dan-l","2016-06-07 20:36:50","closed","jcrist","2016-06-07 20:59:26"
"1243","mrocklin","2016-06-07 19:35:48","closed","jcrist","2016-11-10 01:14:27"
"1242","mrocklin","2016-06-07 19:35:08","closed","jcrist","2016-11-10 01:14:27"
"1241","jcrist","2016-06-07 19:04:48","closed","jcrist","2016-06-07 19:17:27"
"1240","mrocklin","2016-06-07 18:57:04","closed","jcrist","2016-06-24 15:48:30"
"1239","maxhutch","2016-06-07 17:59:02","closed","jcrist","2016-06-07 19:17:27"
"1238","erwindassen","2016-06-07 13:33:56","closed","jcrist","2016-06-09 15:03:22"
"1237","frol","2016-06-07 09:47:52","closed","mrocklin","2016-06-20 15:16:59"
"1236","jebuss","2016-06-07 09:25:10","open","",""
"1235","shoyer","2016-06-07 03:31:03","closed","jcrist","2016-06-08 18:07:01"
"1234","jseabold","2016-06-06 20:41:46","closed","jcrist","2016-06-06 22:11:38"
"1233","AlbertDeFusco","2016-06-06 20:36:44","open","",""
"1232","frol","2016-06-06 17:37:43","closed","frol","2016-06-13 03:07:14"
"1231","jcrist","2016-06-06 16:20:45","closed","jcrist","2016-06-06 22:12:14"
"1230","frol","2016-06-06 14:46:51","open","",""
"1229","jseabold","2016-06-06 04:49:33","open","",""
"1228","mrocklin","2016-06-06 03:30:50","closed","mrocklin","2016-06-08 17:19:59"
"1227","mrocklin","2016-06-06 02:58:36","closed","jcrist","2016-06-06 22:14:01"
"1226","mrocklin","2016-06-06 02:42:59","closed","jcrist","2016-06-06 22:14:17"
"1225","mrocklin","2016-06-05 23:45:05","open","",""
"1224","mrocklin","2016-06-05 21:18:26","closed","mrocklin","2016-06-07 21:10:37"
"1223","stefanv","2016-06-05 09:57:32","closed","jcrist","2016-06-06 22:12:14"
"1222","necaris","2016-06-05 01:49:10","closed","mrocklin","2016-06-13 15:19:33"
"1221","mikegraham","2016-06-05 01:41:28","closed","mrocklin","2016-06-07 19:33:25"
"1220","necaris","2016-06-04 21:43:39","closed","mrocklin","2016-06-05 19:10:48"
"1219","mrocklin","2016-06-04 01:43:25","closed","mrocklin","2016-06-08 00:37:33"
"1218","mrocklin","2016-06-04 01:28:07","closed","jcrist","2016-06-07 19:34:53"
"1217","mrocklin","2016-06-04 01:05:13","open","",""
"1216","jcrist","2016-06-03 22:11:38","closed","jcrist","2016-06-06 02:57:52"
"1215","doctorf72","2016-06-03 17:11:23","closed","mrocklin","2016-06-27 16:19:13"
"1214","chrislaing","2016-06-03 12:12:34","open","",""
"1213","hussainsultan","2016-06-02 23:05:14","closed","jcrist","2016-06-03 21:37:33"
"1212","jseabold","2016-06-02 19:48:04","closed","jseabold","2016-06-02 19:59:24"
"1211","jseabold","2016-06-02 17:38:52","closed","mrocklin","2016-06-03 19:16:05"
"1210","jcrist","2016-06-02 16:37:43","closed","jcrist","2016-06-02 17:24:34"
"1209","jcrist","2016-06-02 00:01:05","closed","jcrist","2016-08-09 15:55:19"
"1208","jcrist","2016-06-01 23:48:29","closed","jcrist","2016-06-02 14:50:55"
"1207","thequackdaddy","2016-06-01 22:48:54","closed","jcrist","2016-06-02 14:50:55"
"1206","jcrist","2016-06-01 20:35:30","closed","jcrist","2016-06-01 21:01:00"
"1205","flacjacket","2016-06-01 20:06:59","closed","jcrist","2016-06-01 21:01:00"
"1204","jcrist","2016-06-01 19:49:47","closed","jcrist","2016-06-01 21:10:50"
"1203","jseabold","2016-06-01 18:52:45","closed","jseabold","2016-06-01 20:13:05"
"1202","mrocklin","2016-06-01 17:46:41","closed","mrocklin","2016-06-05 19:10:48"
"1201","jcrist","2016-06-01 17:27:07","closed","jcrist","2016-06-02 17:30:16"
"1200","jseabold","2016-06-01 17:04:43","closed","jcrist","2016-06-01 21:10:49"
"1199","mrocklin","2016-06-01 16:41:27","closed","mrocklin","2016-06-02 17:25:31"
"1198","mrocklin","2016-06-01 16:39:33","closed","mrocklin","2016-06-02 19:28:15"
"1197","nirizr","2016-06-01 09:43:00","closed","mrocklin","2016-06-07 16:23:35"
"1196","jcrist","2016-05-31 19:40:35","closed","mrocklin","2016-06-07 21:10:36"
"1195","jseabold","2016-05-31 16:20:18","closed","jcrist","2016-05-31 16:51:50"
"1194","jcrist","2016-05-31 16:19:59","closed","jcrist","2016-06-01 15:23:41"
"1193","jseabold","2016-05-31 16:15:42","closed","jcrist","2016-05-31 19:25:08"
"1192","jcrist","2016-05-31 15:48:58","closed","jcrist","2016-06-10 22:52:35"
"1191","doctorf72","2016-05-31 04:25:36","closed","mrocklin","2016-06-02 21:03:30"
"1190","jcrist","2016-05-31 00:44:45","closed","jcrist","2016-05-31 00:54:24"
"1189","jseabold","2016-05-30 21:22:49","closed","jcrist","2016-05-31 00:54:24"
"1188","jcrist","2016-05-30 17:44:51","closed","jcrist","2016-05-30 18:11:40"
"1187","jseabold","2016-05-30 03:59:37","closed","jcrist","2016-05-30 18:11:40"
"1186","mrocklin","2016-05-27 21:42:19","closed","mrocklin","2016-06-07 21:39:19"
"1185","jcrist","2016-05-27 19:15:49","closed","jcrist","2016-05-27 19:28:46"
"1184","mrocklin","2016-05-26 19:28:39","closed","mrocklin","2016-05-27 14:55:20"
"1183","ogrisel","2016-05-26 18:47:34","closed","jcrist","2016-05-27 20:52:53"
"1182","mrocklin","2016-05-26 02:12:10","closed","mrocklin","2016-05-26 14:18:24"
"1181","martindurant","2016-05-25 23:16:30","open","",""
"1180","0xymor0n","2016-05-25 20:52:26","closed","mrocklin","2016-05-26 14:18:24"
"1179","sallamander","2016-05-25 19:18:36","closed","sallamander","2016-05-25 20:17:40"
"1178","hussainsultan","2016-05-25 17:34:40","closed","hussainsultan","2016-05-27 16:06:31"
"1177","mrocklin","2016-05-25 13:57:18","closed","mrocklin","2016-08-03 15:01:53"
"1176","jakevdp","2016-05-24 20:29:13","open","",""
"1175","mrocklin","2016-05-24 01:07:06","closed","mrocklin","2016-05-24 21:13:40"
"1174","davclark","2016-05-23 21:00:08","closed","jcrist","2016-07-20 20:49:45"
"1173","jcrist","2016-05-23 17:48:34","closed","jcrist","2016-05-23 23:01:42"
"1172","antgr","2016-05-22 20:30:39","closed","jcrist","2016-05-23 23:01:42"
"1171","jcrist","2016-05-20 20:56:43","closed","jcrist","2016-05-21 15:01:23"
"1170","maxhutch","2016-05-20 19:50:26","closed","maxhutch","2016-05-20 19:52:39"
"1169","thequackdaddy","2016-05-20 19:43:58","closed","jcrist","2016-05-21 15:01:23"
"1168","mrocklin","2016-05-20 16:18:05","closed","mrocklin","2016-05-24 21:13:55"
"1167","mrocklin","2016-05-19 15:29:37","open","",""
"1166","koverholt","2016-05-18 05:05:22","open","",""
"1165","jseabold","2016-05-18 02:27:46","closed","jseabold","2016-05-31 15:05:23"
"1164","mrocklin","2016-05-17 15:50:34","closed","mrocklin","2016-05-19 00:10:16"
"1163","mrocklin","2016-05-17 04:17:21","closed","mrocklin","2016-05-17 14:25:53"
"1162","koverholt","2016-05-17 03:58:31","closed","mrocklin","2016-05-17 14:25:59"
"1161","mrocklin","2016-05-16 20:55:20","closed","mrocklin","2016-05-17 01:11:43"
"1160","simonkamronn","2016-05-14 12:12:19","closed","simonkamronn","2016-05-16 09:10:48"
"1159","mrocklin","2016-05-12 17:43:17","closed","mrocklin","2016-05-17 14:26:20"
"1158","mrocklin","2016-05-12 13:30:15","closed","mrocklin","2016-05-12 14:49:08"
"1157","twiecki","2016-05-12 12:17:08","open","twiecki",""
"1156","mrocklin","2016-05-11 23:53:18","closed","mrocklin","2016-05-12 19:38:13"
"1155","jcrist","2016-05-11 21:20:05","closed","jcrist","2016-05-11 22:56:47"
"1154","mrocklin","2016-05-11 21:17:44","closed","mrocklin","2016-05-13 00:58:23"
"1153","kretes","2016-05-11 16:13:30","closed","mrocklin","2016-05-12 19:38:13"
"1152","mrocklin","2016-05-11 14:35:49","closed","mrocklin","2016-05-11 22:19:50"
"1151","bmerry","2016-05-11 12:07:52","closed","mrocklin","2016-05-11 22:19:50"
"1150","mrocklin","2016-05-10 15:29:30","closed","mrocklin","2016-05-10 23:05:20"
"1149","yoavram","2016-05-10 13:47:31","closed","mrocklin","2016-05-10 23:05:20"
"1148","jcrist","2016-05-06 22:02:38","closed","jcrist","2016-05-07 16:03:38"
"1147","mrocklin","2016-05-06 04:41:00","closed","mrocklin","2016-07-10 13:15:08"
"1146","jcrist","2016-05-06 00:17:25","closed","jcrist","2016-05-06 00:25:53"
"1145","jcrist","2016-05-05 23:33:59","closed","jcrist","2016-05-09 20:49:34"
"1144","mrocklin","2016-05-04 16:00:40","closed","mrocklin","2016-05-05 14:00:47"
"1143","mrocklin","2016-05-04 00:39:30","closed","mrocklin","2016-05-05 14:25:28"
"1142","mrocklin","2016-05-03 23:58:08","closed","mrocklin","2016-05-04 02:56:59"
"1141","mrocklin","2016-05-03 23:07:09","closed","mrocklin","2016-05-05 13:59:17"
"1140","mrocklin","2016-05-03 22:47:33","closed","mrocklin","2016-05-03 23:02:15"
"1139","mrocklin","2016-05-03 16:25:29","closed","mrocklin","2016-05-03 17:37:47"
"1138","mrocklin","2016-05-02 23:02:38","closed","mrocklin","2016-05-03 17:37:37"
"1137","mrocklin","2016-05-02 22:00:14","closed","mrocklin","2016-05-03 21:42:57"
"1136","mrocklin","2016-04-30 17:36:18","closed","mrocklin","2016-04-30 19:45:32"
"1135","jseabold","2016-04-30 13:32:51","closed","mrocklin","2016-04-30 17:20:29"
"1134","jseabold","2016-04-30 00:28:52","closed","jseabold","2016-04-30 17:52:02"
"1133","mrocklin","2016-04-29 23:36:32","closed","mrocklin","2016-05-03 21:42:57"
"1132","wabu","2016-04-29 12:09:04","closed","mrocklin","2016-05-03 17:37:47"
"1131","mrocklin","2016-04-28 19:33:08","closed","mrocklin","2016-04-28 21:46:30"
"1130","weiliu620","2016-04-28 19:19:16","closed","mrocklin","2016-04-28 19:23:16"
"1129","koverholt","2016-04-28 02:18:58","closed","mrocklin","2016-04-28 15:30:40"
"1128","thenomemac","2016-04-28 00:55:59","closed","mrocklin","2016-04-28 01:08:29"
"1127","maxhutch","2016-04-27 20:00:39","closed","mrocklin","2016-04-29 00:14:34"
"1126","mrocklin","2016-04-27 16:57:30","closed","mrocklin","2016-04-27 17:13:49"
"1125","maxhutch","2016-04-27 16:43:15","closed","mrocklin","2016-04-27 17:13:49"
"1124","maxhutch","2016-04-27 16:05:32","closed","mrocklin","2016-04-27 16:30:31"
"1123","mrocklin","2016-04-26 23:16:47","closed","mrocklin","2016-05-02 18:23:24"
"1122","RedPandaHat","2016-04-26 21:30:13","closed","mrocklin","2016-04-26 21:36:51"
"1121","mrocklin","2016-04-26 00:29:48","closed","mrocklin","2016-04-26 13:48:43"
"1120","mrocklin","2016-04-26 00:21:09","closed","mrocklin","2016-04-26 00:43:27"
"1119","mrocklin","2016-04-25 20:03:42","closed","mrocklin","2016-04-26 00:43:27"
"1118","mrocklin","2016-04-25 19:57:05","closed","mrocklin","2016-04-28 18:14:34"
"1117","maxhutch","2016-04-25 19:26:15","closed","mrocklin","2016-04-26 13:48:43"
"1116","mrocklin","2016-04-23 20:16:38","closed","mrocklin","2016-04-28 18:43:46"
"1115","updiversity","2016-04-23 15:04:06","closed","mrocklin","2016-05-10 15:14:20"
"1114","mrocklin","2016-04-22 23:48:41","closed","mrocklin","2016-04-23 00:40:18"
"1113","mrocklin","2016-04-22 23:07:23","closed","mrocklin","2016-04-23 00:35:11"
"1112","mrocklin","2016-04-22 23:02:02","closed","mrocklin","2016-04-23 00:39:32"
"1111","jcrist","2016-04-22 22:12:46","closed","mrocklin","2016-04-23 00:34:58"
"1110","mrocklin","2016-04-22 16:40:39","closed","jcrist","2016-04-23 00:35:49"
"1109","mrocklin","2016-04-22 14:40:55","closed","mrocklin","2016-04-25 17:18:51"
"1108","wabu","2016-04-22 11:16:43","closed","mrocklin","2016-04-29 00:49:48"
"1107","mrocklin","2016-04-21 00:16:14","closed","mrocklin","2016-04-22 23:04:51"
"1106","wabu","2016-04-20 20:15:51","closed","jcrist","2016-04-20 20:32:01"
"1105","jcrist","2016-04-20 18:51:52","closed","mrocklin","2016-04-20 20:35:32"
"1104","mrocklin","2016-04-15 16:03:05","closed","jcrist","2016-04-22 23:29:02"
"1103","koverholt","2016-04-14 04:30:41","closed","mrocklin","2016-04-19 16:05:49"
"1102","jcrist","2016-04-13 23:35:23","closed","jcrist","2016-04-14 00:01:34"
"1101","kwmsmith","2016-04-13 18:56:08","closed","kwmsmith","2016-04-13 19:48:44"
"1100","mrocklin","2016-04-13 16:54:58","closed","mrocklin","2016-04-13 17:23:44"
"1099","mrocklin","2016-04-13 15:49:18","closed","mrocklin","2016-04-13 16:10:49"
"1098","mrocklin","2016-04-13 15:46:09","closed","mrocklin","2016-04-13 17:23:44"
"1097","wabu","2016-04-13 06:15:12","closed","jcrist","2016-04-20 20:20:15"
"1096","wabu","2016-04-13 06:08:54","closed","jcrist","2016-04-13 17:12:00"
"1095","mrocklin","2016-04-12 16:06:00","closed","mrocklin","2016-04-18 14:29:39"
"1094","alimanfoo","2016-04-12 15:22:22","closed","mrocklin","2016-04-20 20:35:32"
"1093","alimanfoo","2016-04-12 15:21:38","closed","alimanfoo","2016-04-12 16:54:46"
"1092","alimanfoo","2016-04-12 14:31:39","closed","alimanfoo","2016-04-12 17:01:13"
"1091","mrocklin","2016-04-08 19:28:27","closed","mrocklin","2016-04-23 00:34:58"
"1090","mrocklin","2016-04-07 17:26:05","closed","mrocklin","2016-04-13 19:20:02"
"1089","mrocklin","2016-04-07 17:01:36","closed","mrocklin","2016-04-12 16:15:22"
"1088","wabu","2016-04-07 09:36:58","closed","jcrist","2016-04-11 13:43:38"
"1087","jcrist","2016-04-06 22:27:25","closed","mrocklin","2016-04-07 16:14:50"
"1086","mrocklin","2016-04-06 16:50:36","closed","mrocklin","2016-04-07 16:14:50"
"1085","mrocklin","2016-04-05 19:22:39","closed","mrocklin","2016-04-06 15:58:17"
"1084","mrocklin","2016-04-05 17:48:31","closed","mrocklin","2016-04-06 15:59:16"
"1083","shoyer","2016-04-05 15:45:08","closed","jcrist","2016-04-05 15:55:32"
"1082","mrocklin","2016-04-04 21:05:30","closed","mrocklin","2016-04-04 21:43:09"
"1081","mrocklin","2016-04-04 20:24:45","closed","mrocklin","2016-04-04 23:49:39"
"1080","mrocklin","2016-04-04 18:51:48","closed","mrocklin","2016-04-04 20:38:33"
"1079","mrocklin","2016-04-03 16:11:34","closed","mrocklin","2016-04-04 21:12:31"
"1078","PedroMDuarte","2016-04-03 00:16:23","closed","jcrist","2016-04-17 20:03:51"
"1077","pwolfram","2016-04-01 22:06:16","closed","mrocklin","2016-04-05 15:45:09"
"1076","shoyer","2016-04-01 18:48:46","open","",""
"1075","xysmas","2016-04-01 16:56:57","closed","xysmas","2016-04-01 17:10:33"
"1074","mrocklin","2016-03-31 23:51:04","closed","mrocklin","2016-04-04 22:47:01"
"1073","mrocklin","2016-03-31 17:05:15","closed","mrocklin","2016-04-04 21:11:07"
"1072","Jeffrey04","2016-03-31 09:41:41","closed","mrocklin","2016-04-04 22:47:01"
"1071","dela3499","2016-03-31 01:51:41","closed","mrocklin","2016-03-31 03:53:23"
"1070","eyadsibai","2016-03-30 16:14:22","closed","mrocklin","2016-03-30 16:57:57"
"1069","eyadsibai","2016-03-30 15:04:03","closed","eyadsibai","2016-03-30 15:04:53"
"1068","jcrist","2016-03-29 20:37:11","open","",""
"1067","keewis","2016-03-29 16:29:31","closed","jcrist","2016-03-29 16:53:48"
"1066","Jeffrey04","2016-03-29 04:45:29","closed","Jeffrey04","2016-03-30 03:11:16"
"1065","jcrist","2016-03-28 15:05:00","closed","jcrist","2016-03-28 15:28:26"
"1064","thequackdaddy","2016-03-27 09:57:19","closed","jcrist","2016-03-28 15:28:26"
"1063","thequackdaddy","2016-03-27 09:54:29","closed","jcrist","2016-03-29 21:11:34"
"1062","Jeffrey04","2016-03-24 10:08:39","closed","Jeffrey04","2016-03-24 10:28:59"
"1061","electronwill","2016-03-22 21:19:17","closed","mrocklin","2016-03-23 02:10:34"
"1060","pwolfram","2016-03-22 15:13:22","closed","pwolfram","2016-03-29 21:21:21"
"1059","thequackdaddy","2016-03-20 18:51:45","closed","mrocklin","2016-03-22 19:41:19"
"1058","thequackdaddy","2016-03-20 18:50:25","closed","thequackdaddy","2017-01-11 22:31:47"
"1057","thequackdaddy","2016-03-18 22:45:02","closed","mrocklin","2016-04-25 17:18:51"
"1056","jcorbin","2016-03-17 17:09:32","closed","mrocklin","2016-03-23 02:14:59"
"1055","jcorbin","2016-03-15 23:47:23","closed","jcrist","2016-03-16 02:52:53"
"1054","jcorbin","2016-03-15 21:35:17","closed","jcrist","2016-03-17 04:24:52"
"1053","mrocklin","2016-03-15 17:26:30","closed","mrocklin","2016-03-17 14:53:39"
"1052","thequackdaddy","2016-03-15 16:54:07","closed","thequackdaddy","2016-03-18 22:23:27"
"1051","mrocklin","2016-03-15 02:57:04","closed","mrocklin","2016-03-15 17:24:09"
"1050","ToddSmall","2016-03-14 22:29:40","closed","mrocklin","2016-03-15 17:24:09"
"1049","jcorbin","2016-03-14 21:48:26","closed","jcrist","2016-04-06 22:45:27"
"1048","sciunto","2016-03-14 18:20:53","closed","sciunto","2016-03-14 18:30:47"
"1047","jreback","2016-03-14 12:36:17","closed","jcrist","2016-09-23 23:42:21"
"1046","shoyer","2016-03-13 03:39:35","closed","shoyer","2016-03-13 21:13:51"
"1045","mrocklin","2016-03-12 01:20:24","closed","mrocklin","2016-03-19 00:56:43"
"1044","jcorbin","2016-03-11 23:41:01","closed","jcorbin","2016-03-14 18:32:58"
"1043","jcrist","2016-03-10 22:56:56","closed","jcrist","2016-03-11 17:36:39"
"1042","PeterDSteinberg","2016-03-09 20:17:15","closed","mrocklin","2016-03-09 20:30:22"
"1041","jcorbin","2016-03-09 20:00:18","closed","jcrist","2016-03-17 04:57:20"
"1040","jcorbin","2016-03-09 17:58:42","open","",""
"1039","dhirschfeld","2016-03-09 06:51:57","closed","dhirschfeld","2016-03-09 07:26:35"
"1038","jcrist","2016-03-08 22:20:01","closed","jcrist","2016-03-08 23:33:03"
"1037","jcrist","2016-03-08 19:08:58","closed","jcrist","2016-03-09 01:02:44"
"1036","mangecoeur","2016-03-08 14:20:27","closed","jcrist","2016-07-20 20:52:32"
"1035","thequackdaddy","2016-03-08 03:07:54","closed","jcrist","2016-03-10 19:00:04"
"1034","thequackdaddy","2016-03-08 02:31:34","closed","thequackdaddy","2016-03-08 02:56:59"
"1033","thequackdaddy","2016-03-08 00:19:10","closed","mrocklin","2016-04-23 00:39:32"
"1032","mrocklin","2016-03-07 22:50:30","closed","mrocklin","2016-03-09 01:02:23"
"1031","sinhrks","2016-03-07 08:17:10","closed","mrocklin","2016-03-07 15:27:25"
"1030","jcorbin","2016-03-06 19:04:28","closed","jcorbin","2016-04-15 02:27:24"
"1029","thequackdaddy","2016-03-06 02:28:59","closed","mrocklin","2016-03-07 16:51:48"
"1028","jcrist","2016-03-03 21:56:25","closed","jcrist","2016-03-04 16:33:46"
"1027","jcrist","2016-03-03 19:51:35","closed","jcrist","2016-03-03 21:57:56"
"1026","jcrist","2016-03-03 17:33:23","closed","jcrist","2016-03-03 19:11:16"
"1025","jcorbin","2016-03-03 17:32:26","closed","jcrist","2016-03-03 20:07:13"
"1024","jcrist","2016-03-03 07:43:47","closed","jcrist","2016-03-03 15:56:08"
"1023","mrocklin","2016-03-02 20:12:38","closed","jcrist","2016-03-03 20:08:14"
"1022","mrocklin","2016-03-02 19:14:22","closed","mrocklin","2016-05-02 23:15:30"
"1021","toniatop","2016-03-02 03:23:10","closed","mrocklin","2016-05-03 23:02:15"
"1020","milesgranger","2016-03-01 13:48:14","closed","milesgranger","2016-03-01 13:57:15"
