"number","created_by","created_at","state","commits","merged_by","merged_at"
"469","screeley","2012-02-23 15:04:51","closed","1","bdarnell","2012-05-07 01:40:18"
"468","MrTravisB","2012-02-23 00:05:42","closed","1","",""
"467","ellisonbg","2012-02-22 19:49:23","closed","1","",""
"461","mckoss","2012-02-13 22:20:36","closed","1","",""
"460","bergundy","2012-02-13 13:28:03","closed","1","bdarnell","2012-02-26 00:16:29"
"458","ohardy","2012-02-06 17:52:00","closed","11","",""
"457","jehiah","2012-02-04 04:54:53","closed","1","bdarnell","2012-02-20 04:33:08"
"456","grydstedt","2012-02-03 23:34:03","closed","0","bdarnell","2012-02-20 04:27:09"
"454","minrk","2012-02-02 22:12:00","closed","1","bdarnell","2012-02-20 04:08:50"
"453","birknilson","2012-02-02 20:40:05","closed","1","bdarnell","2012-02-20 03:50:30"
"452","birknilson","2012-02-02 19:49:33","closed","1","bdarnell","2013-05-19 17:24:06"
"449","mrjoes","2012-01-30 12:44:59","closed","2","",""
"448","ei-grad","2012-01-30 04:18:37","closed","1","",""
"446","yyuu","2012-01-26 11:02:53","closed","3","",""
"444","igorsobreira","2012-01-25 02:29:04","closed","5","bdarnell","2012-02-02 18:01:06"
"443","mankyd","2012-01-23 13:36:35","closed","2","bdarnell","2012-01-23 18:21:12"
"442","mankyd","2012-01-22 22:19:57","closed","2","bdarnell","2012-01-23 18:21:12"
"439","igorsobreira","2012-01-19 23:00:11","closed","1","",""
"437","kingel","2012-01-15 15:28:52","closed","1","",""
"436","joerussbowman","2012-01-12 03:55:31","closed","1","",""
"435","pkienzle","2012-01-10 17:46:33","closed","0","bdarnell","2012-01-14 07:23:03"
"432","minrk","2012-01-09 23:28:51","closed","1","",""
"430","kachayev","2012-01-06 20:59:38","closed","0","bdarnell","2013-04-14 20:36:21"
"428","nephics","2012-01-05 11:19:38","closed","1","bdarnell","2012-01-22 01:54:35"
"426","lepture","2012-01-02 11:40:29","closed","0","",""
"422","davidwilemski","2011-12-17 19:54:36","closed","2","bdarnell","2012-01-02 06:59:57"
"421","mher","2011-12-15 22:18:57","closed","2","",""
"420","kernel1983","2011-12-15 10:57:48","closed","1","",""
"419","JonChu","2011-12-13 08:57:55","closed","0","",""
"418","XayOn","2011-12-12 12:45:43","closed","0","",""
"417","mrjoes","2011-12-10 10:04:21","closed","4","bdarnell","2012-01-22 01:54:35"
"415","mrjoes","2011-12-08 12:52:10","closed","2","",""
"414","rbu","2011-12-06 09:35:31","closed","1","",""
"413","rbu","2011-12-06 09:35:26","closed","1","",""
"412","emorins","2011-12-06 05:49:53","closed","1","",""
"411","kachayev","2011-12-05 21:53:03","closed","0","",""
"409","birknilson","2011-12-02 16:05:27","closed","7","",""
"406","birknilson","2011-11-30 21:04:54","closed","1","bdarnell","2012-01-22 23:27:50"
"404","jparise","2011-11-26 18:02:20","closed","1","",""
"403","jparise","2011-11-26 16:24:45","closed","1","bdarnell","2011-11-26 20:42:20"
"402","kachayev","2011-11-23 18:12:47","closed","0","",""
"401","minrk","2011-11-23 00:00:24","closed","2","bdarnell","2011-11-23 06:24:41"
"400","thomie","2011-11-22 10:29:57","closed","2","",""
"399","curlup","2011-11-20 09:42:28","closed","2","",""
"398","jlfwong","2011-11-13 06:57:02","closed","0","bdarnell","2011-11-14 06:50:25"
"397","swies","2011-11-06 17:15:51","closed","1","bdarnell","2011-11-14 06:51:51"
"396","justinrosenthal","2011-11-04 06:50:46","closed","1","bdarnell","2011-11-14 06:52:36"
"394","sanand0","2011-11-01 20:04:33","closed","0","",""
"393","lerks","2011-10-29 22:24:23","closed","2","bdarnell","2012-01-22 23:27:49"
"390","fredrocious","2011-10-27 01:54:45","closed","0","",""
"389","koblas","2011-10-25 22:26:29","closed","0","bdarnell","2011-10-26 03:45:10"
"388","koblas","2011-10-25 21:58:39","closed","0","",""
"387","dspiteself","2011-10-21 15:34:10","closed","1","",""
"383","WGH-","2011-10-13 19:39:50","closed","0","",""
"382","WGH-","2011-10-13 19:10:45","closed","0","",""
"381","marinho","2011-10-09 12:26:04","open","6","",""
"379","ovidiucp","2011-10-08 07:30:04","closed","5","",""
"378","gutomaia","2011-10-07 19:25:03","closed","1","bdarnell","2012-01-18 09:18:05"
"373","davidgaleano","2011-10-04 12:16:52","closed","0","bdarnell","2012-01-22 01:54:33"
"372","WGH-","2011-10-03 17:07:20","closed","0","bdarnell","2011-10-04 05:45:19"
"369","adamaflynn","2011-09-29 05:53:20","closed","1","",""
"368","amorton","2011-09-28 10:31:44","closed","3","bdarnell","2012-01-18 09:18:05"
"367","joerussbowman","2011-09-28 00:05:59","closed","1","",""
"364","felinx","2011-09-23 06:47:29","closed","4","",""
"363","daharon","2011-09-19 16:40:05","closed","1","bdarnell","2011-09-19 17:45:37"
"362","flodiebold","2011-09-18 15:35:34","closed","3","",""
"359","alekstorm","2011-09-13 03:21:44","closed","1","bdarnell","2011-12-16 07:39:47"
"358","alekstorm","2011-09-13 00:55:48","closed","1","",""
"357","alekstorm","2011-09-12 18:44:22","closed","2","bdarnell","2011-12-09 07:03:01"
"356","alekstorm","2011-09-10 23:32:54","closed","2","bdarnell","2011-09-10 23:38:21"
"354","oyerli","2011-09-08 14:10:47","closed","1","",""
"353","alekstorm","2011-09-08 00:38:48","closed","2","bdarnell","2011-09-15 05:40:42"
"350","lilydjwg","2011-09-05 14:46:35","closed","2","",""
"349","jeffhodsdon","2011-08-31 02:06:32","closed","0","bdarnell","2011-08-31 03:27:19"
"347","jeeyoungk","2011-08-30 21:53:19","closed","1","bdarnell","2011-08-31 03:26:04"
"346","mikejthompson","2011-08-30 04:27:31","closed","1","bdarnell","2011-08-30 05:14:55"
"307","jehiah","2011-08-28 00:54:47","closed","1","bdarnell","2011-08-28 05:57:10"
"344","akrymski","2011-08-27 15:05:52","closed","0","bdarnell","2011-08-27 19:31:17"
"343","wojciechpolak","2011-08-25 16:04:05","closed","1","bdarnell","2011-08-25 17:36:27"
"342","davidwilemski","2011-08-24 03:23:41","closed","1","bdarnell","2011-08-24 03:24:28"
"341","jeeyoungk","2011-08-22 22:38:03","closed","10","",""
"340","alekstorm","2011-08-20 15:48:56","closed","1","bdarnell","2011-08-21 23:54:43"
"339","alekstorm","2011-08-19 19:28:25","closed","2","",""
"338","bkendall","2011-08-18 14:38:33","closed","1","",""
"337","allisson","2011-08-18 14:08:40","closed","0","",""
"336","alekstorm","2011-08-18 06:31:05","closed","1","bdarnell","2011-08-28 06:05:33"
"335","alekstorm","2011-08-18 03:35:56","closed","1","bdarnell","2011-08-28 06:10:04"
"334","sitnin","2011-08-15 22:33:39","closed","0","",""
"332","zacman85","2011-08-14 04:18:58","closed","0","",""
"329","rbu","2011-08-04 16:33:16","closed","1","",""
"328","NickNeedsAName","2011-08-04 00:40:08","open","4","",""
"327","ussi","2011-08-03 20:44:06","closed","0","",""
"326","alekstorm","2011-08-03 08:46:17","closed","1","bdarnell","2011-12-16 07:39:47"
"323","fredrocious","2011-07-29 22:42:00","closed","0","",""
"322","alekstorm","2011-07-29 21:18:56","closed","1","bdarnell","2011-08-03 06:59:01"
"320","jfisteus","2011-07-28 17:57:17","closed","0","bdarnell","2011-08-03 06:49:33"
"318","benweatherman","2011-07-27 20:33:38","closed","0","",""
"316","sjhewitt","2011-07-27 20:04:58","closed","3","",""
"313","gnap","2011-07-26 09:41:11","closed","0","",""
"312","gnap","2011-07-26 06:44:56","closed","0","",""
"310","daveman692","2011-07-21 04:24:37","closed","1","bdarnell","2011-07-25 02:30:58"
"309","daveman692","2011-07-20 02:13:16","closed","1","bdarnell","2011-07-20 02:35:55"
"303","danbirken","2011-07-13 00:55:16","closed","1","",""
"302","ovidiucp","2011-07-12 20:43:14","closed","9","bdarnell","2011-07-17 22:19:33"
"300","ghazel","2011-07-11 21:29:35","closed","2","",""
"299","christarnowski","2011-07-08 11:52:12","closed","5","",""
"298","christarnowski","2011-07-08 11:43:36","closed","1","",""
"297","funtoo","2011-07-06 22:02:23","closed","1","bdarnell","2011-07-07 00:00:28"
"295","giampaolo","2011-07-05 14:58:34","closed","0","",""
"294","davidwilemski","2011-07-02 08:07:59","closed","2","bdarnell","2011-07-03 00:46:03"
"292","blindmatrix","2011-06-30 06:43:02","closed","0","",""
"289","eklitzke","2011-06-23 18:21:42","closed","1","bdarnell","2011-07-03 01:25:59"
"286","gnycl","2011-06-22 13:56:38","closed","0","",""
"284","exavolt","2011-06-21 14:51:15","closed","0","",""
"282","mortenlj","2011-06-14 19:21:50","closed","0","",""
"279","eklitzke","2011-06-12 22:12:36","closed","3","",""
"278","eklitzke","2011-06-12 22:07:45","closed","1","",""
"277","rickardb","2011-06-07 10:27:40","closed","1","bdarnell","2011-06-08 05:01:26"
"273","jeeyoungk","2011-05-26 01:53:01","closed","0","bdarnell","2011-08-29 01:43:14"
"272","jairajs89","2011-05-25 21:25:43","closed","1","",""
"269","nixon","2011-05-24 21:35:56","closed","9","",""
"268","andy128k","2011-05-23 15:24:53","closed","0","",""
"267","jamieforrest","2011-05-18 20:02:25","closed","0","",""
"265","ghost","2011-05-17 12:35:54","closed","0","",""
"262","alanhogan","2011-05-15 01:16:30","closed","1","",""
"260","alanhogan","2011-05-12 17:51:31","closed","4","bdarnell","2011-05-19 06:26:23"
"258","kmike","2011-05-04 15:18:55","closed","1","bdarnell","2011-05-06 05:51:26"
"256","duongnt","2011-05-01 10:55:36","closed","1","",""
"255","christarnowski","2011-04-29 21:37:06","closed","1","",""
"253","mcella","2011-04-28 10:49:43","closed","1","bdarnell","2011-05-01 18:51:17"
"250","yann2192","2011-04-23 18:30:38","closed","0","",""
"248","mmalecki","2011-04-21 20:02:31","closed","0","",""
"246","kzahel","2011-04-15 19:38:27","closed","1","",""
"242","mapleoin","2011-04-08 13:14:22","closed","0","",""
"240","peterbe","2011-03-30 17:38:40","closed","1","bdarnell","2011-03-31 04:06:17"
"239","neilrahilly","2011-03-28 21:19:36","closed","1","bdarnell","2011-03-28 22:06:16"
"238","joerussbowman","2011-03-28 20:29:47","closed","1","",""
"237","neilrahilly","2011-03-28 15:24:04","closed","1","bdarnell","2011-03-28 18:38:05"
"236","coopernurse","2011-03-27 17:00:21","closed","1","",""
"235","sitnin","2011-03-25 10:21:47","closed","0","",""
"232","bwbeach","2011-03-14 16:01:58","closed","0","","2011-03-15 04:53:23"
"222","nh7a","2011-02-20 03:03:00","closed","2","",""
"218","jparise","2011-02-12 01:56:01","closed","1","","2011-02-12 04:18:46"
"215","jonoberheide","2011-02-09 06:38:08","closed","0","",""
"213","dylan-evans","2011-02-07 11:26:57","closed","3","",""
"212","dylan-evans","2011-02-06 17:18:17","closed","1","",""
"206","rickardb","2011-01-19 14:24:18","closed","1","","2011-01-20 19:51:26"
"204","fancycode","2011-01-13 10:35:06","closed","1","",""
"203","didip","2011-01-10 03:46:56","closed","3","","2011-01-13 18:52:24"
"201","bmurphy1976","2011-01-03 19:24:15","closed","0","",""
"199","JonChu","2010-12-26 06:31:27","closed","0","",""
"197","allanca","2010-12-16 21:01:14","closed","1","",""
"196","allanca","2010-12-16 19:12:56","closed","1","",""
"193","jparise","2010-12-13 18:31:42","closed","1","","2010-12-13 20:29:56"
"190","jonoberheide","2010-12-07 19:32:03","closed","0","",""
"189","jonoberheide","2010-12-07 18:32:31","closed","0","",""
"188","jonoberheide","2010-12-07 06:01:44","closed","0","",""
"183","slay2k","2010-11-30 04:35:08","closed","1","","2010-12-03 23:33:56"
"179","sris","2010-11-24 14:12:52","closed","1","",""
"176","joshstaiger","2010-11-23 00:40:59","closed","1","",""
"177","joshstaiger","2010-11-23 00:40:59","closed","1","","2010-11-23 06:20:30"
"173","joshstaiger","2010-11-20 16:56:38","closed","1","","2010-11-20 20:03:06"
"172","bkjones","2010-11-19 18:20:51","closed","1","",""
"167","szeim","2010-11-05 17:41:47","closed","1","",""
"166","dvogel","2010-11-04 21:40:50","closed","1","",""
"165","rickardb","2010-11-02 12:41:19","closed","1","",""
"161","babo","2010-10-29 15:09:50","closed","1","",""
"159","szeim","2010-10-27 11:51:28","closed","2","","2010-10-27 19:14:34"
"158","fiam","2010-10-26 20:08:31","closed","1","","2010-10-27 19:03:08"
"156","mikelikespie","2010-10-19 19:34:32","closed","1","",""
"155","mdg","2010-10-16 03:31:07","closed","0","","2010-10-19 21:14:46"
"154","clofresh","2010-10-14 03:47:47","closed","0","",""
"153","readysetawesome","2010-10-13 04:30:55","closed","1","",""
"152","akrymski","2010-10-12 16:07:16","closed","0","",""
"151","mdg","2010-10-12 02:52:19","closed","0","","2010-10-19 21:14:45"
"149","mdg","2010-10-10 02:59:40","closed","0","","2010-10-12 02:32:44"
"148","mdg","2010-10-09 22:00:21","closed","0","",""
"147","mdg","2010-10-09 21:44:10","closed","0","",""
"144","allanca","2010-09-29 01:05:42","closed","1","",""
"139","gmr","2010-09-17 14:44:18","closed","0","",""
"138","fiam","2010-09-13 18:36:29","closed","2","",""
"136","Sh4rK","2010-09-12 22:50:04","closed","0","",""
"130","joerussbowman","2010-09-03 17:01:21","closed","8","",""
"129","didip","2010-09-02 20:20:52","closed","3","",""
"128","joerussbowman","2010-09-02 03:12:11","closed","8","",""
"127","joerussbowman","2010-09-01 16:59:39","closed","4","",""
"126","joerussbowman","2010-08-31 20:42:47","closed","8","",""
