"number","created_by","created_at","state","closed_by","closed_at"
"1314","huangwei1024","2015-01-27 03:03:51","closed","bdarnell","2015-02-21 23:49:50"
"1313","bpmason1","2015-01-26 17:36:38","closed","bdarnell","2015-01-26 22:12:27"
"1312","FreeAquar","2015-01-25 09:02:45","closed","bdarnell","2015-01-25 15:35:59"
"1311","drewmiller","2015-01-24 03:37:25","open","",""
"1310","drewmiller","2015-01-24 03:16:10","closed","drewmiller","2015-01-24 03:35:45"
"1309","hackrole","2015-01-23 03:16:01","closed","bdarnell","2015-01-24 22:41:53"
"1308","guochunyang","2015-01-22 03:17:35","closed","bdarnell","2015-01-23 02:50:42"
"1307","socketpair","2015-01-21 10:34:27","closed","bdarnell","2015-01-23 02:48:43"
"1306","gaurav2493","2015-01-20 15:32:23","closed","bdarnell","2015-01-23 02:51:12"
"1305","bdarnell","2015-01-19 19:57:09","closed","bdarnell","2015-06-21 19:07:25"
"1304","bdarnell","2015-01-18 18:55:30","closed","bdarnell","2015-07-05 02:43:06"
"1303","ami-GS","2015-01-18 09:07:08","closed","bdarnell","2015-01-18 16:34:26"
"1302","guochunyang","2015-01-17 16:41:38","closed","guochunyang","2015-01-17 16:54:46"
"1301","mclate","2015-01-10 18:21:10","closed","bdarnell","2015-01-10 20:49:48"
"1300","arihantagarwal","2015-01-10 06:09:11","closed","bdarnell","2015-01-10 15:08:46"
"1299","ysimonson","2015-01-07 16:12:03","closed","bdarnell","2015-01-16 03:37:03"
"1298","ysimonson","2015-01-07 15:45:13","closed","ysimonson","2015-01-10 16:41:22"
"1297","dsindex","2015-01-06 08:12:08","closed","bdarnell","2015-01-11 18:56:38"
"1296","asvetlov","2015-01-05 19:16:10","closed","bdarnell","2015-01-11 15:29:36"
"1295","chjuheng","2015-01-05 08:15:31","closed","chjuheng","2015-01-05 09:31:16"
"1294","lmas","2015-01-04 10:37:20","closed","bdarnell","2015-01-11 15:27:07"
"1293","mayflaver","2015-01-02 15:50:50","closed","bdarnell","2015-01-10 16:44:48"
"1292","peterbe","2014-12-30 18:02:00","closed","bdarnell","2015-01-10 15:09:31"
"1291","krkd","2014-12-30 14:03:08","closed","bdarnell","2015-01-11 17:42:28"
"1290","nosyjoe","2014-12-29 12:22:08","closed","bdarnell","2015-02-11 03:23:31"
"1289","zhang55090","2014-12-25 12:59:45","closed","zhang55090","2014-12-25 13:00:13"
"1288","kamelzcs","2014-12-25 09:06:11","closed","kamelzcs","2014-12-26 02:08:59"
"1287","nordaux","2014-12-25 04:35:49","closed","bdarnell","2015-09-28 01:35:12"
"1286","vovanec","2014-12-24 19:43:20","closed","bdarnell","2015-01-24 22:06:34"
"1285","lwzm","2014-12-23 08:32:44","closed","bdarnell","2015-01-10 16:11:30"
"1284","mumuniao","2014-12-22 08:37:39","closed","bdarnell","2015-01-24 22:42:19"
"1283","984958198","2014-12-21 05:22:33","closed","bdarnell","2015-01-11 14:45:09"
"1282","kamelzcs","2014-12-19 09:00:42","closed","bdarnell","2014-12-19 22:56:26"
"1281","nordaux","2014-12-18 14:41:21","closed","bdarnell","2014-12-18 15:16:18"
"1280","imro2","2014-12-18 09:07:29","closed","imro2","2014-12-19 02:37:33"
"1279","chrisseto","2014-12-17 15:55:09","closed","bdarnell","2014-12-17 16:09:16"
"1278","nickponline","2014-12-16 23:06:40","closed","bdarnell","2014-12-18 15:15:40"
"1277","ke4roh","2014-12-15 15:56:48","closed","bdarnell","2015-01-12 01:17:26"
"1276","felixonmars","2014-12-12 15:11:12","closed","bdarnell","2014-12-16 03:12:26"
"1275","felixonmars","2014-12-12 14:59:30","closed","bdarnell","2014-12-16 03:12:29"
"1274","daftshady","2014-12-12 11:10:27","closed","bdarnell","2015-03-06 03:56:48"
"1273","xiaogaozi","2014-12-11 12:49:37","closed","bdarnell","2014-12-12 04:01:03"
"1272","xiaogaozi","2014-12-11 12:35:39","closed","xiaogaozi","2014-12-15 10:25:09"
"1271","xs23933","2014-12-11 06:31:52","open","",""
"1270","djvis","2014-12-11 00:08:33","closed","bdarnell","2015-01-12 01:15:36"
"1269","bdarnell","2014-12-10 15:54:28","open","",""
"1268","schlamar","2014-12-10 15:21:03","closed","bdarnell","2014-12-12 15:17:32"
"1267","moloch--","2014-12-10 07:54:47","closed","bdarnell","2015-01-18 17:09:13"
"1266","tdyas","2014-12-10 07:02:51","closed","tdyas","2015-02-16 09:21:42"
"1265","chrisseto","2014-12-05 20:58:25","closed","chrisseto","2015-09-29 16:08:14"
"1264","nbargnesi","2014-12-05 06:41:07","closed","bdarnell","2014-12-05 14:51:00"
"1263","nbargnesi","2014-12-05 06:33:49","closed","bdarnell","2014-12-05 14:52:01"
"1262","manhg","2014-12-03 14:29:54","closed","bdarnell","2015-07-04 18:35:42"
"1261","lilydjwg","2014-11-25 14:29:25","closed","bdarnell","2014-12-16 02:22:52"
"1260","lilydjwg","2014-11-25 14:28:54","closed","bdarnell","2014-11-30 17:34:56"
"1259","lilydjwg","2014-11-25 12:29:17","closed","bdarnell","2014-11-30 21:49:08"
"1258","tdyas","2014-11-21 19:23:50","closed","bdarnell","2014-12-06 02:20:18"
"1257","mkstarr","2014-11-21 18:20:15","closed","bdarnell","2014-11-22 00:34:43"
"1256","liyang1025","2014-11-21 07:21:50","closed","bdarnell","2015-01-12 01:09:45"
"1255","abdelouahabb","2014-11-20 00:56:22","closed","bdarnell","2014-12-06 02:27:59"
"1254","hackrole","2014-11-19 06:33:44","closed","hackrole","2014-11-21 11:01:56"
"1253","hackrole","2014-11-17 03:49:39","closed","bdarnell","2014-11-18 03:09:25"
"1252","kssreeram","2014-11-15 22:09:56","closed","bdarnell","2015-01-18 18:18:35"
"1251","yurivict","2014-11-14 13:20:42","closed","bdarnell","2014-11-14 23:02:06"
"1250","vmarkovtsev","2014-11-13 09:36:43","closed","bdarnell","2014-12-06 02:01:31"
"1249","liyang1025","2014-11-12 13:51:56","closed","bdarnell","2014-11-12 17:08:00"
"1248","lovedboy","2014-11-10 15:53:32","closed","bdarnell","2014-11-11 04:20:10"
"1247","altf4","2014-11-10 04:34:40","closed","bdarnell","2014-11-11 04:13:56"
"1246","heewa","2014-11-08 19:44:27","closed","bdarnell","2014-11-09 15:59:30"
"1245","heewa","2014-11-07 01:26:18","closed","bdarnell","2014-11-09 16:05:04"
"1244","heewa","2014-11-06 21:10:37","closed","bdarnell","2015-09-28 01:35:11"
"1243","Azure22","2014-11-06 20:48:37","open","Azure22",""
"1242","icoxfog417","2014-11-06 01:57:06","closed","bdarnell","2014-11-08 21:37:53"
"1241","heewa","2014-11-03 00:55:58","closed","bdarnell","2014-11-05 14:36:28"
"1240","Rawieo","2014-11-02 10:55:20","closed","Rawieo","2014-11-02 10:57:58"
"1239","shimondoodkin","2014-11-02 01:07:01","open","",""
"1238","heewa","2014-11-01 01:10:32","closed","bdarnell","2014-11-05 14:40:12"
"1237","bdarnell","2014-10-31 01:18:44","open","",""
"1236","abdelouahabb","2014-10-30 02:31:45","closed","abdelouahabb","2014-10-30 16:21:25"
"1235","kpachnis","2014-10-29 21:10:13","closed","kpachnis","2014-10-31 13:14:41"
"1234","thomas-huang","2014-10-28 14:25:08","closed","bdarnell","2014-10-28 14:28:02"
"1233","jordanbettis","2014-10-27 11:14:23","closed","bdarnell","2015-01-18 22:32:10"
"1232","sunisdown","2014-10-27 09:47:13","closed","sunisdown","2014-10-28 14:14:07"
"1231","daftshady","2014-10-26 12:11:52","closed","bdarnell","2014-10-27 00:52:16"
"1230","mikelikespie","2014-10-24 21:08:16","closed","mikelikespie","2014-10-27 17:08:05"
"1229","beyondwdq","2014-10-24 06:27:41","closed","bdarnell","2014-10-27 00:52:16"
"1228","matthew-brett","2014-10-23 01:03:54","closed","bdarnell","2015-01-12 00:59:39"
"1227","jnsflint","2014-10-20 15:07:09","closed","bdarnell","2014-10-27 01:16:41"
"1226","JackTandy","2014-10-18 17:28:57","closed","JackTandy","2014-11-03 23:11:40"
"1225","jnsflint","2014-10-17 14:12:18","closed","bdarnell","2014-10-18 15:48:00"
"1224","cliffxuan","2014-10-14 21:08:10","closed","bdarnell","2015-01-12 00:56:39"
"1223","socketpair","2014-10-14 19:55:37","open","",""
"1222","glaslos","2014-10-13 12:06:05","closed","bdarnell","2014-10-14 02:13:31"
"1221","grimley517","2014-10-12 04:55:10","closed","grimley517","2014-10-12 10:41:27"
"1220","bdarnell","2014-10-11 23:50:43","closed","bdarnell","2015-01-12 01:08:34"
"1219","bdarnell","2014-10-11 15:29:16","open","",""
"1218","bdarnell","2014-10-11 15:28:03","closed","bdarnell","2015-03-06 03:56:48"
"1217","noxiouz","2014-10-10 10:11:47","closed","bdarnell","2014-10-10 14:40:03"
"1216","collinsethans","2014-10-04 07:50:44","closed","bdarnell","2014-10-05 19:43:51"
"1215","mayhewj","2014-10-04 02:42:44","closed","bdarnell","2014-10-04 16:29:12"
"1214","madhugb","2014-10-03 11:08:51","closed","bdarnell","2015-07-05 18:07:58"
"1213","ke4roh","2014-10-01 14:27:59","closed","ke4roh","2014-10-03 13:27:09"
"1212","FanFani4","2014-09-30 06:46:09","closed","bdarnell","2015-06-28 20:44:40"
"1211","socketpair","2014-09-29 14:56:35","closed","socketpair","2014-09-29 17:55:17"
"1210","aaronjwood","2014-09-26 20:44:45","closed","bdarnell","2014-09-28 19:52:35"
"1209","jmcarp","2014-09-25 21:52:33","closed","jmcarp","2014-09-26 03:52:34"
"1208","nospamcalfee","2014-09-23 22:48:52","closed","bdarnell","2014-10-12 03:34:37"
"1207","leekchan","2014-09-23 12:04:28","closed","bdarnell","2014-09-26 01:27:49"
"1206","leekchan","2014-09-23 11:50:16","closed","bdarnell","2014-09-26 01:25:46"
"1205","socketpair","2014-09-23 06:40:54","closed","bdarnell","2015-04-18 18:14:14"
"1204","kimscheibel","2014-09-21 22:20:26","closed","bdarnell","2014-09-26 01:19:00"
"1203","kimscheibel","2014-09-21 22:18:33","closed","bdarnell","2014-09-26 01:19:05"
"1202","zairoo","2014-09-21 07:14:35","closed","bdarnell","2014-09-21 14:52:55"
"1201","KimiNewt","2014-09-20 07:58:57","closed","bdarnell","2014-09-21 16:45:14"
"1200","williame","2014-09-19 21:04:37","closed","williame","2014-09-19 23:30:01"
"1199","JoakimSoderberg","2014-09-18 10:15:28","closed","bdarnell","2014-09-18 13:23:40"
"1198","Parkayun","2014-09-18 09:22:02","closed","Parkayun","2014-10-14 03:09:25"
"1197","Parkayun","2014-09-18 01:37:22","closed","bdarnell","2014-09-18 02:04:29"
"1196","inspired1","2014-09-17 13:29:42","closed","bdarnell","2015-01-24 22:44:32"
"1195","zairoo","2014-09-17 08:57:54","closed","bdarnell","2014-09-18 03:36:27"
"1194","leekchan","2014-09-16 08:42:06","closed","bdarnell","2014-09-16 12:37:55"
"1193","Parkayun","2014-09-16 06:45:57","closed","Parkayun","2014-09-16 10:57:13"
"1192","thedrow","2014-09-15 13:08:10","closed","bdarnell","2014-09-21 16:03:20"
"1191","thedrow","2014-09-15 10:05:48","closed","bdarnell","2014-09-15 17:51:26"
"1190","thedrow","2014-09-15 09:52:32","closed","bdarnell","2015-01-14 14:22:03"
"1189","Parkayun","2014-09-15 06:57:44","closed","bdarnell","2014-09-15 23:38:20"
"1188","tdryer","2014-09-15 04:52:51","closed","bdarnell","2014-09-21 16:45:14"
"1187","leekchan","2014-09-14 14:39:25","closed","bdarnell","2014-09-16 02:27:03"
"1186","leekchan","2014-09-14 13:49:46","closed","leekchan","2014-09-14 13:58:20"
"1185","leekchan","2014-09-14 04:26:57","closed","bdarnell","2014-09-14 13:40:26"
"1184","scoder","2014-09-13 22:05:24","open","",""
"1183","brickZA","2014-09-12 11:53:40","closed","bdarnell","2014-09-15 02:40:36"
"1182","Parkayun","2014-09-12 07:26:32","closed","bdarnell","2014-09-12 13:20:54"
"1181","keidesu","2014-09-11 22:05:58","closed","bdarnell","2014-09-12 03:48:00"
"1180","skazhy","2014-09-11 18:11:02","open","",""
"1179","leekchan","2014-09-11 13:41:42","closed","bdarnell","2014-09-13 21:44:55"
"1178","leekchan","2014-09-11 05:41:02","closed","bdarnell","2014-09-11 12:51:32"
"1177","brickZA","2014-09-10 09:28:02","closed","bdarnell","2014-09-15 03:53:37"
"1176","vecmezoni","2014-09-06 15:30:26","closed","bdarnell","2016-10-01 04:38:28"
"1175","virtuald","2014-09-05 15:58:33","closed","bdarnell","2014-09-15 03:11:24"
"1174","snoshy","2014-09-05 04:45:29","closed","bdarnell","2014-10-12 03:34:37"
"1173","yixuanhu","2014-09-05 02:49:17","closed","bdarnell","2015-01-19 01:40:36"
"1172","SuminAndrew","2014-09-03 14:16:45","closed","SuminAndrew","2014-09-05 08:20:38"
"1171","jaimegildesagredo","2014-09-03 09:05:01","closed","bdarnell","2014-09-04 02:37:39"
"1170","ghanbari","2014-09-01 05:45:15","closed","bdarnell","2014-09-01 14:25:59"
"1169","cloveses","2014-08-27 13:53:59","closed","bdarnell","2014-08-27 14:51:43"
"1168","nephics","2014-08-27 13:12:21","closed","bdarnell","2014-09-01 03:48:46"
"1167","jaimegildesagredo","2014-08-27 11:29:17","closed","bdarnell","2014-09-04 02:37:24"
"1166","quatrix","2014-08-26 14:07:15","closed","bdarnell","2014-08-27 02:39:50"
"1165","misuzu","2014-08-26 08:34:41","closed","bdarnell","2014-08-30 19:28:03"
"1164","chrisseto","2014-08-25 19:25:26","closed","chrisseto","2014-08-27 20:50:35"
"1163","ninduni","2014-08-25 18:50:39","closed","bdarnell","2014-09-21 16:27:37"
"1162","methane","2014-08-25 05:57:30","closed","bdarnell","2014-08-26 02:56:38"
"1161","bbirand","2014-08-25 05:54:47","closed","bdarnell","2014-09-21 16:41:56"
"1160","pbui","2014-08-24 05:55:50","closed","bdarnell","2014-08-24 14:31:35"
"1159","ghanbari","2014-08-24 04:18:11","closed","bdarnell","2014-08-24 14:28:23"
"1158","methane","2014-08-23 15:51:36","closed","methane","2014-08-23 17:11:08"
"1157","methane","2014-08-23 14:45:01","closed","methane","2014-08-27 17:33:41"
"1156","geerk","2014-08-23 08:13:52","closed","bdarnell","2014-08-23 22:30:35"
"1155","minrk","2014-08-23 01:07:58","closed","bdarnell","2014-08-24 15:37:59"
"1154","hgenru","2014-08-22 15:02:49","open","",""
"1153","nwilbert","2014-08-22 08:49:10","closed","bdarnell","2014-08-23 00:48:15"
"1152","blakev","2014-08-21 21:09:43","open","",""
"1151","wsantos","2014-08-21 00:56:12","closed","bdarnell","2014-08-21 13:41:32"
"1150","wsantos","2014-08-20 20:02:41","closed","bdarnell","2014-08-21 13:42:20"
"1149","encorehu","2014-08-19 09:05:28","open","",""
"1148","drewmiller","2014-08-13 00:30:29","closed","bdarnell","2014-08-20 03:01:57"
"1147","battlecrystudios","2014-08-12 22:31:33","closed","battlecrystudios","2014-08-19 16:41:00"
"1146","virtuald","2014-08-12 15:20:20","closed","bdarnell","2015-01-19 20:39:37"
"1145","zairoo","2014-08-11 04:51:31","closed","bdarnell","2014-08-11 13:53:30"
"1144","ahyatt","2014-08-09 22:59:54","closed","ahyatt","2014-08-10 20:46:50"
"1143","cloverstd","2014-08-09 09:44:03","closed","bdarnell","2014-08-10 16:42:49"
"1142","zhicheng","2014-08-07 17:56:06","closed","bdarnell","2014-08-09 17:40:46"
"1141","thehesiod","2014-08-06 23:46:44","open","",""
"1140","truebiker","2014-08-06 14:16:37","closed","bdarnell","2014-08-09 18:26:57"
"1139","reening","2014-08-06 12:50:56","closed","bdarnell","2014-08-07 01:00:16"
"1138","zhicheng","2014-08-06 10:38:58","closed","bdarnell","2014-08-07 00:54:45"
"1137","heynemann","2014-08-06 02:43:04","open","",""
"1136","matthew-brett","2014-08-05 07:58:19","closed","bdarnell","2014-08-12 12:55:18"
"1135","acmerfight","2014-08-03 05:19:06","closed","bdarnell","2014-08-05 02:36:26"
"1134","virtuald","2014-07-29 23:09:15","closed","bdarnell","2015-01-17 22:34:57"
"1133","zakkie","2014-07-29 02:44:43","closed","bdarnell","2014-08-05 03:48:48"
"1132","thomasdohse","2014-07-28 23:36:12","closed","bdarnell","2014-08-24 15:51:40"
"1131","mayflaver","2014-07-28 06:55:59","closed","bdarnell","2014-08-07 03:34:49"
"1130","Knio","2014-07-27 05:05:06","open","",""
"1129","stevepeak","2014-07-25 14:51:36","closed","stevepeak","2014-07-26 11:28:20"
"1128","sclm","2014-07-24 18:20:34","open","",""
"1127","fanchong","2014-07-24 08:16:27","closed","fanchong","2014-07-24 08:31:15"
"1126","andreasrosdal","2014-07-23 18:07:01","closed","andreasrosdal","2014-07-27 17:05:00"
"1125","tarnfeld","2014-07-23 17:28:13","closed","bdarnell","2014-07-24 02:27:08"
"1124","tarnfeld","2014-07-22 16:52:15","closed","bdarnell","2014-07-24 02:22:36"
"1123","lilydjwg","2014-07-21 06:11:08","closed","bdarnell","2015-03-10 02:25:50"
"1122","bdarnell","2014-07-19 22:50:09","open","",""
"1121","virtuald","2014-07-19 16:07:57","open","",""
"1120","mouchh","2014-07-18 17:21:46","closed","bdarnell","2014-07-19 02:09:11"
"1119","ericpeden","2014-07-17 21:47:47","closed","bdarnell","2014-07-18 03:49:24"
"1118","johnbazan","2014-07-17 20:55:46","closed","bdarnell","2014-07-18 03:49:24"
"1117","misuzu","2014-07-17 14:25:00","closed","bdarnell","2014-07-17 14:32:17"
"1116","homm","2014-07-16 13:51:17","closed","bdarnell","2014-07-17 00:16:38"
"1115","Kwpolska","2014-07-16 08:12:04","closed","bdarnell","2014-07-17 00:25:36"
"1114","g-p-g","2014-07-15 23:04:22","closed","bdarnell","2014-07-16 02:39:42"
"1113","abdelouahabb","2014-07-15 17:20:45","closed","bdarnell","2014-07-15 17:38:21"
"1112","mayflaver","2014-07-15 17:06:57","closed","bdarnell","2014-07-16 02:48:00"
"1111","remh","2014-07-15 15:58:59","open","",""
"1110","kmike","2014-07-15 12:39:25","open","",""
"1109","kmike","2014-07-15 10:53:36","closed","bdarnell","2014-07-16 02:54:16"
"1108","abdelouahabb","2014-07-13 04:29:11","closed","abdelouahabb","2014-07-13 04:39:20"
"1107","ajdavis","2014-07-12 18:25:20","closed","bdarnell","2014-07-13 02:40:32"
"1106","ajdavis","2014-07-11 17:05:24","closed","bdarnell","2014-07-13 02:39:31"
"1105","ajdavis","2014-07-11 17:03:24","closed","bdarnell","2014-07-13 02:39:15"
"1104","jooadam","2014-07-11 12:39:08","closed","bdarnell","2015-01-24 22:47:25"
"1103","jooadam","2014-07-11 12:31:09","closed","bdarnell","2015-01-24 22:47:32"
"1102","pekrau","2014-07-10 13:48:17","closed","bdarnell","2014-07-16 04:06:54"
"1101","tioover","2014-07-10 09:17:39","closed","bdarnell","2014-07-10 18:24:30"
"1100","aligoren","2014-07-10 05:26:46","closed","bdarnell","2014-07-13 01:30:13"
"1099","xose","2014-07-09 18:13:07","open","",""
"1098","lullis","2014-07-07 15:33:59","open","",""
"1097","tiwilliam","2014-07-07 12:16:39","closed","bdarnell","2014-07-09 02:41:30"
"1096","tiwilliam","2014-07-07 11:09:11","closed","bdarnell","2014-07-09 02:54:16"
"1095","seibert","2014-07-03 21:43:04","open","",""
"1094","liamcoau","2014-07-03 13:39:13","open","",""
"1093","SuminAndrew","2014-07-03 08:34:19","closed","bdarnell","2015-01-24 22:16:02"
"1092","alvan","2014-07-03 05:30:53","closed","alvan","2014-07-03 15:12:21"
"1091","xose","2014-07-02 21:16:28","closed","bdarnell","2014-07-03 01:37:11"
"1090","tatiana","2014-07-01 17:56:53","closed","bdarnell","2014-07-25 03:38:00"
"1089","sjtubinlong","2014-06-26 12:33:31","closed","sjtubinlong","2015-03-26 02:01:56"
"1088","manhg","2014-06-26 04:32:38","open","",""
"1087","Caligatio","2014-06-25 20:35:19","closed","bdarnell","2014-06-26 02:13:43"
"1086","likang","2014-06-25 08:15:07","closed","bdarnell","2014-07-16 04:19:10"
"1085","tdyas","2014-06-23 18:24:06","closed","tdyas","2014-06-26 18:35:53"
"1084","ukoethe","2014-06-23 12:52:38","closed","bdarnell","2014-06-26 02:00:35"
"1083","m13253","2014-06-21 04:07:11","closed","bdarnell","2015-07-05 22:44:29"
"1082","denis-sumin","2014-06-20 11:21:24","open","",""
"1081","v3ss0n","2014-06-19 17:37:33","closed","bdarnell","2014-06-20 03:16:20"
"1080","ilam","2014-06-17 00:56:25","closed","bdarnell","2014-07-16 04:57:56"
"1079","dongying","2014-06-16 12:41:55","closed","bdarnell","2014-06-17 14:27:30"
"1078","tdyas","2014-06-13 22:39:48","closed","tdyas","2014-06-17 21:44:52"
"1077","zairoo","2014-06-12 14:37:30","closed","bdarnell","2014-06-13 00:55:01"
"1076","Mtax","2014-06-10 15:33:29","closed","bdarnell","2014-06-15 14:52:32"
"1075","anton-ryzhov","2014-06-07 10:45:12","open","",""
"1074","matthew-brett","2014-06-06 22:04:31","closed","bdarnell","2014-06-07 16:16:18"
"1073","verdammelt","2014-06-06 18:00:25","closed","bdarnell","2014-06-13 03:07:51"
"1072","zairoo","2014-06-06 13:43:09","closed","bdarnell","2014-06-06 13:44:21"
"1071","SuminAndrew","2014-06-05 11:39:47","closed","SuminAndrew","2014-06-19 21:01:53"
"1070","vaidik","2014-06-05 10:11:21","closed","vaidik","2014-06-05 11:58:51"
"1069","drewbrew","2014-06-03 20:15:53","closed","bdarnell","2014-06-03 23:49:41"
"1068","patrickfuller","2014-05-28 18:53:58","closed","bdarnell","2014-06-01 17:22:09"
"1067","patrickfuller","2014-05-27 23:23:05","closed","bdarnell","2014-06-01 17:22:16"
"1066","bdarnell","2014-05-26 02:40:38","open","",""
"1065","bdarnell","2014-05-25 00:58:16","closed","bdarnell","2014-06-16 04:09:36"
"1064","bdarnell","2014-05-25 00:52:43","closed","bdarnell","2014-06-19 13:52:08"
"1063","bdarnell","2014-05-25 00:40:22","open","",""
"1062","AaronKulick","2014-05-19 14:52:08","closed","bdarnell","2014-05-22 01:48:51"
"1061","stj","2014-05-16 23:04:35","closed","bdarnell","2014-05-17 14:04:02"
"1060","liftoff","2014-05-16 15:27:01","open","",""
"1059","marklit","2014-05-15 10:33:47","closed","bdarnell","2014-05-17 14:58:37"
"1058","FZambia","2014-05-14 19:15:28","closed","bdarnell","2014-05-19 04:04:13"
"1057","jbaiter","2014-05-13 16:03:35","closed","jbaiter","2014-05-13 16:09:52"
"1056","ke4roh","2014-05-12 18:30:00","closed","ke4roh","2014-05-23 19:17:07"
"1055","schlamar","2014-05-12 08:00:44","closed","bdarnell","2014-05-12 18:49:58"
"1054","schlamar","2014-05-12 07:55:24","closed","bdarnell","2014-05-19 01:58:54"
"1053","dano","2014-05-12 03:50:22","closed","bdarnell","2014-05-20 02:12:26"
"1052","ukoethe","2014-05-11 19:03:23","closed","bdarnell","2014-06-26 02:00:38"
"1051","moijes12","2014-05-10 19:26:46","open","",""
"1050","moijes12","2014-05-10 17:06:33","open","",""
"1049","schlamar","2014-05-09 12:55:46","closed","bdarnell","2014-06-18 14:31:12"
"1048","protoss-player","2014-05-07 16:14:51","closed","bdarnell","2014-07-19 23:16:56"
"1047","wmslei","2014-05-07 09:38:04","closed","bdarnell","2014-05-07 13:15:17"
"1046","chrisseto","2014-05-06 22:48:50","closed","chrisseto","2014-05-08 01:39:07"
"1045","schlamar","2014-05-06 09:36:22","closed","bdarnell","2014-05-06 12:57:18"
"1044","schlamar","2014-05-06 09:26:15","closed","bdarnell","2014-05-06 12:55:34"
"1043","tempaccount123","2014-05-04 21:12:01","closed","bdarnell","2014-05-04 21:19:45"
"1042","moijes12","2014-05-04 18:41:17","closed","bdarnell","2014-05-09 00:54:43"
"1041","arvidfm","2014-05-02 13:36:15","closed","bdarnell","2015-01-19 20:05:53"
"1040","rboa","2014-04-30 22:36:18","closed","bdarnell","2014-05-03 13:22:31"
"1039","bryndin","2014-04-22 01:45:17","closed","bdarnell","2014-04-23 01:45:18"
"1038","mdesnoyer-neon","2014-04-18 17:02:16","closed","mdesnoyer-neon","2014-04-18 23:16:44"
"1037","toanant","2014-04-16 09:07:41","closed","bdarnell","2014-04-16 13:27:14"
"1036","bdarnell","2014-04-15 01:38:48","open","",""
"1035","moijes12","2014-04-14 16:10:09","closed","moijes12","2014-05-04 18:36:50"
"1034","kouki-dan","2014-04-13 13:16:09","closed","bdarnell","2014-04-13 15:22:56"
"1033","bdarnell","2014-04-10 02:14:12","closed","bdarnell","2014-05-09 00:56:22"
"1032","whardier","2014-04-09 21:42:51","open","",""
"1031","viyatb","2014-04-09 14:26:08","closed","viyatb","2014-04-16 02:25:56"
"1030","matthew-brett","2014-04-08 18:24:29","closed","bdarnell","2014-04-09 01:13:23"
"1029","daftshady","2014-04-08 17:55:27","closed","bdarnell","2014-04-09 01:12:13"
"1028","xros","2014-04-08 07:43:13","closed","bdarnell","2014-04-08 12:04:39"
"1027","zhang-peter","2014-04-08 07:09:27","open","",""
"1026","ghost","2014-04-02 13:38:40","closed","bdarnell","2014-04-02 22:36:03"
"1025","justingraves","2014-03-28 15:02:58","closed","bdarnell","2015-07-30 02:54:32"
"1024","leehit","2014-03-28 02:02:28","closed","bdarnell","2014-04-28 03:16:05"
"1023","zakkie","2014-03-27 00:52:54","closed","bdarnell","2014-03-31 14:54:16"
"1022","shinriyo","2014-03-26 01:04:22","closed","bdarnell","2014-03-26 01:56:02"
"1021","bdarnell","2014-03-24 02:59:37","closed","bdarnell","2014-04-27 18:14:15"
"1020","dhcmrlchtdj","2014-03-24 01:23:26","closed","bdarnell","2014-03-24 01:28:30"
"1019","minrk","2014-03-21 18:02:12","closed","bdarnell","2014-03-22 17:20:06"
"1018","akheron","2014-03-18 06:57:10","closed","akheron","2014-03-18 14:02:24"
"1017","SuminAndrew","2014-03-16 17:57:53","closed","bdarnell","2014-04-28 03:15:20"
"1016","acmerfight","2014-03-16 14:52:16","closed","bdarnell","2014-03-16 15:52:16"
"1015","hynek","2014-03-16 13:01:23","closed","bdarnell","2014-04-28 01:54:02"
"1014","hynek","2014-03-12 13:49:21","closed","bdarnell","2014-03-13 14:29:12"
"1013","zhangxiansheng","2014-03-11 01:41:34","closed","bdarnell","2014-03-11 04:13:42"
"1012","dlutxx","2014-03-10 10:32:03","closed","bdarnell","2014-03-11 04:09:29"
"1011","arbipher","2014-03-09 17:10:13","closed","bdarnell","2014-05-25 16:52:52"
"1010","drakedevel","2014-03-09 15:56:48","closed","bdarnell","2015-07-05 18:13:48"
"1009","ntrrgc","2014-03-08 18:21:40","closed","bdarnell","2014-03-15 04:51:32"
"1008","yaccz","2014-03-08 00:23:14","closed","bdarnell","2014-03-11 02:32:18"
"1007","yaccz","2014-03-08 00:20:51","closed","bdarnell","2014-03-11 02:32:18"
"1006","yaccz","2014-03-07 23:34:51","closed","bdarnell","2014-03-15 04:47:47"
"1005","yaccz","2014-03-07 23:32:33","closed","bdarnell","2014-03-15 04:47:38"
"1004","meehow","2014-03-06 17:41:05","closed","bdarnell","2014-03-11 02:20:14"
"1003","rferreira","2014-03-05 15:14:54","open","",""
"1002","wmslei","2014-03-05 07:15:28","closed","bdarnell","2014-03-11 02:16:10"
"1001","adityapn","2014-03-03 10:13:49","closed","adityapn","2014-03-03 10:14:18"
"1000","methane","2014-03-03 05:11:44","closed","bdarnell","2014-05-25 20:53:49"
"999","mengzhuo","2014-03-02 14:27:27","closed","bdarnell","2014-03-02 16:03:30"
"998","arbipher","2014-03-01 16:43:31","closed","bdarnell","2014-04-28 03:20:33"
"997","gmr","2014-02-28 15:39:38","closed","gmr","2015-06-16 00:16:52"
"996","cardoe","2014-02-28 14:56:16","closed","bdarnell","2014-03-03 15:59:19"
"995","stevepeak","2014-02-27 16:01:29","closed","stevepeak","2014-02-27 16:25:44"
"994","SuminAndrew","2014-02-27 12:55:01","closed","SuminAndrew","2014-02-28 06:51:06"
