"number","created_by","created_at","state","commits","merged_by","merged_at"
"3255","johnideal","2016-06-21 17:42:02","closed","2","",""
"3254","Matoplays","2016-06-21 15:49:41","closed","1","",""
"3252","jasperSpeicher","2016-06-19 23:16:30","closed","1","",""
"3248","ichernev","2016-06-16 07:11:45","closed","1","",""
"3244","jvanoostveen","2016-06-15 13:40:13","closed","2","",""
"3241","middagj","2016-06-15 08:36:06","closed","0","",""
"3238","ichernev","2016-06-14 08:49:24","closed","2","",""
"3237","ichernev","2016-06-14 08:24:30","closed","1","ichernev","2016-06-14 08:25:39"
"3236","Moeriki","2016-06-13 07:55:03","closed","0","",""
"3235","ichernev","2016-06-12 10:50:24","closed","3","ichernev","2016-06-20 08:24:57"
"3234","ichernev","2016-06-12 08:54:29","closed","1","",""
"3233","ichernev","2016-06-12 08:21:00","closed","2","",""
"3232","ichernev","2016-06-12 04:53:08","closed","1","",""
"3231","glenjamin","2016-06-11 17:44:27","closed","1","",""
"3230","maggiepint","2016-06-11 14:50:16","closed","1","",""
"3224","not-for-me","2016-06-09 09:19:35","closed","1","",""
"3218","monoblaine","2016-06-07 19:51:11","closed","2","",""
"3217","maggiepint","2016-06-07 12:28:12","closed","1","",""
"3216","monoblaine","2016-06-07 12:16:45","closed","1","",""
"3213","david-driscoll","2016-06-06 19:25:37","closed","1","",""
"3192","nickmessing","2016-05-22 11:06:47","closed","1","",""
"3191","jonathathan","2016-05-19 18:50:43","closed","2","",""
"3186","maggiepint","2016-05-14 18:53:36","closed","1","maggiepint","2016-08-27 21:48:55"
"3183","sokolovstas","2016-05-13 14:18:53","closed","1","",""
"3181","jmaleonard","2016-05-12 13:09:36","closed","1","",""
"3177","nvdh","2016-05-11 07:19:06","closed","1","",""
"3175","maggiepint","2016-05-11 04:27:46","closed","1","",""
"3160","maggiepint","2016-04-30 04:16:20","closed","1","",""
"3157","Pephers","2016-04-28 19:09:30","closed","1","",""
"3155","Knagis","2016-04-28 13:06:01","closed","2","",""
