"number","created_by","created_at","state","commits","merged_by","merged_at"
"2380","TrueBrain","2016-10-29 16:43:42","closed","18","JukkaL","2016-11-28 11:59:24"
"2379","ilevkivskyi","2016-10-29 14:37:14","closed","1","gvanrossum","2016-10-29 14:57:24"
"2378","ilevkivskyi","2016-10-29 12:34:41","closed","21","gvanrossum","2016-11-03 19:50:27"
"2375","gvanrossum","2016-10-29 00:02:22","closed","1","ddfisher","2016-10-29 00:10:50"
"2371","ddfisher","2016-10-28 18:23:49","closed","1","ddfisher","2016-10-28 18:44:47"
"2368","gvanrossum","2016-10-28 17:36:45","closed","4","gvanrossum","2016-10-28 18:33:55"
"2367","gvanrossum","2016-10-28 17:24:05","closed","1","gvanrossum","2016-10-28 17:37:04"
"2365","elazarg","2016-10-28 12:06:42","closed","7","",""
"2364","elazarg","2016-10-28 08:49:28","closed","1","JukkaL","2016-10-28 10:22:28"
"2363","ddfisher","2016-10-28 01:02:02","closed","2","gvanrossum","2016-10-28 20:39:04"
"2362","elazarg","2016-10-28 00:37:02","closed","1","ddfisher","2016-10-28 00:44:00"
"2360","ddfisher","2016-10-27 23:17:39","closed","1","ddfisher","2016-10-27 23:30:23"
"2359","ddfisher","2016-10-27 22:57:26","closed","1","ddfisher","2016-10-27 22:57:57"
"2358","ddfisher","2016-10-27 22:45:19","closed","1","gvanrossum","2016-10-27 22:55:17"
"2356","ddfisher","2016-10-27 21:19:39","closed","1","ddfisher","2016-10-27 21:31:08"
"2355","gvanrossum","2016-10-27 17:28:13","closed","4","gvanrossum","2016-10-27 20:34:19"
"2347","elazarg","2016-10-27 14:39:50","closed","1","gvanrossum","2016-10-27 15:09:05"
"2346","elazarg","2016-10-27 11:54:40","closed","2","gvanrossum","2016-10-27 16:22:52"
"2342","davidfstr","2016-10-27 05:49:31","closed","1","JukkaL","2016-11-24 15:26:39"
"2341","elazarg","2016-10-27 00:44:03","closed","2","gvanrossum","2016-10-27 17:57:50"
"2340","gvanrossum","2016-10-26 22:43:45","closed","2","",""
