"number","created_by","created_at","state","closed_by","closed_at"
"1063","tym-oao","2015-07-10 19:40:24","closed","Tarrasch","2015-07-11 18:29:28"
"1062","tym-oao","2015-07-10 17:51:30","closed","Tarrasch","2015-07-11 09:08:13"
"1061","sklarsa","2015-07-10 17:28:16","closed","Tarrasch","2015-07-10 21:48:08"
"1060","stephenpascoe","2015-07-10 15:24:22","closed","Tarrasch","2015-08-17 21:00:46"
"1059","Tarrasch","2015-07-10 15:04:55","closed","Tarrasch","2015-07-11 09:12:23"
"1058","Tarrasch","2015-07-10 13:11:49","closed","Tarrasch","2015-07-14 08:22:56"
"1057","leafjungle","2015-07-10 08:04:37","closed","erikbern","2015-07-14 13:52:16"
"1056","jfeala","2015-07-10 03:28:40","closed","jfeala","2015-08-12 12:01:56"
"1055","leafjungle","2015-07-09 12:23:45","closed","leafjungle","2015-07-10 07:53:47"
"1054","leafjungle","2015-07-09 06:32:50","closed","leafjungle","2015-07-10 07:52:40"
"1053","ziky90","2015-07-08 14:01:35","open","",""
"1052","skazi0","2015-07-08 12:39:36","open","",""
"1051","Tarrasch","2015-07-08 09:43:50","closed","Tarrasch","2015-07-08 12:36:18"
"1050","Tarrasch","2015-07-08 09:31:19","closed","Tarrasch","2015-07-08 12:36:09"
"1049","JackDanger","2015-07-07 19:59:03","closed","erikbern","2015-07-07 20:01:59"
"1048","cpapazian","2015-07-07 19:10:04","closed","Tarrasch","2015-09-23 15:53:54"
"1047","interskh","2015-07-07 00:49:52","closed","Tarrasch","2015-08-18 08:28:22"
"1046","daveFNbuck","2015-07-06 23:46:56","closed","Tarrasch","2015-07-08 12:13:14"
"1045","soxofaan","2015-07-06 22:09:43","closed","Tarrasch","2015-07-07 09:29:18"
"1044","weidongtoml","2015-07-06 02:38:21","closed","Tarrasch","2015-07-07 09:35:31"
"1043","Tarrasch","2015-07-05 07:47:34","closed","Tarrasch","2015-07-08 12:37:01"
"1042","wwj718","2015-07-03 00:59:30","closed","Tarrasch","2015-07-03 05:41:34"
"1041","Tarrasch","2015-07-02 13:26:41","closed","erikbern","2015-07-03 14:38:54"
"1040","Tarrasch","2015-07-02 12:21:36","closed","Tarrasch","2015-07-02 13:27:49"
"1039","Tarrasch","2015-07-01 17:50:00","closed","Tarrasch","2015-07-02 11:32:20"
"1038","Tarrasch","2015-07-01 16:01:34","closed","Tarrasch","2015-07-02 08:50:46"
"1037","stephenpascoe","2015-07-01 13:39:57","closed","stephenpascoe","2015-07-01 13:40:22"
"1036","jkukul","2015-07-01 12:19:53","closed","Tarrasch","2015-07-03 11:25:22"
"1035","blooshirt","2015-06-30 15:19:06","closed","erikbern","2015-07-02 09:47:16"
"1034","soxofaan","2015-06-29 20:26:04","closed","Tarrasch","2015-07-01 15:25:45"
"1033","Tarrasch","2015-06-29 16:32:27","closed","Tarrasch","2015-06-29 18:26:31"
"1032","Tarrasch","2015-06-29 15:21:03","closed","Tarrasch","2015-06-29 16:22:18"
"1031","Tarrasch","2015-06-29 15:18:00","closed","Tarrasch","2015-06-29 16:22:19"
"1030","soxofaan","2015-06-29 14:01:38","closed","Tarrasch","2015-07-01 15:26:14"
"1029","soxofaan","2015-06-29 13:46:35","closed","Tarrasch","2015-09-28 07:56:53"
"1028","Tarrasch","2015-06-29 13:46:20","closed","Tarrasch","2015-06-29 16:20:45"
"1027","Tarrasch","2015-06-29 09:38:16","closed","Tarrasch","2015-06-29 16:17:03"
"1026","wwj718","2015-06-29 02:40:39","closed","Tarrasch","2015-07-02 11:39:39"
"1025","SomeKittens","2015-06-28 17:22:03","closed","Tarrasch","2015-06-28 17:27:59"
"1024","soxofaan","2015-06-26 23:31:11","closed","Tarrasch","2015-07-01 15:24:36"
"1023","soxofaan","2015-06-26 23:14:35","closed","Tarrasch","2015-07-01 15:24:36"
"1022","Tarrasch","2015-06-26 14:26:23","closed","erikbern","2015-06-27 09:44:23"
"1021","dylanjbarth","2015-06-26 10:48:06","closed","Tarrasch","2015-06-26 13:15:23"
"1020","Tarrasch","2015-06-26 09:33:34","closed","Tarrasch","2015-06-26 10:05:15"
"1019","weidongtoml","2015-06-26 08:24:01","closed","Tarrasch","2015-07-05 07:04:56"
"1018","Marco-Santoni","2015-06-25 11:28:15","closed","Tarrasch","2015-07-02 11:39:18"
"1017","guidj","2015-06-25 09:13:51","open","",""
"1016","Marco-Santoni","2015-06-25 09:09:13","closed","erikbern","2015-06-25 09:37:14"
"1015","fphilipe","2015-06-23 12:43:06","closed","erikbern","2015-06-23 14:06:33"
"1014","daveFNbuck","2015-06-20 04:06:40","closed","Tarrasch","2015-06-20 15:39:07"
"1013","red1ynx","2015-06-19 13:02:14","closed","Tarrasch","2015-07-08 12:45:25"
"1012","red1ynx","2015-06-19 11:56:23","open","",""
"1011","dcheck","2015-06-17 15:01:07","closed","Tarrasch","2015-06-22 19:15:03"
"1010","Tarrasch","2015-06-17 09:02:20","closed","Tarrasch","2015-06-18 09:08:03"
"1009","leafjungle","2015-06-17 06:10:27","closed","Tarrasch","2015-06-18 09:08:03"
"1008","leafjungle","2015-06-13 07:28:01","open","",""
"1007","leafjungle","2015-06-13 07:26:03","open","",""
"1006","jkukul","2015-06-11 18:26:57","closed","Tarrasch","2015-06-11 21:40:55"
"1005","teichmaj","2015-06-11 17:32:21","closed","Tarrasch","2015-06-11 21:36:10"
"1004","Tarrasch","2015-06-11 12:47:36","closed","Tarrasch","2015-07-02 11:40:11"
"1003","kianho","2015-06-11 12:05:19","closed","dlstadther","2017-02-14 19:27:31"
"1002","mikekap","2015-06-10 17:32:53","closed","Tarrasch","2015-06-18 09:10:28"
"1001","pbamba","2015-06-10 15:52:03","closed","Tarrasch","2015-06-16 08:20:15"
"1000","Tarrasch","2015-06-09 15:32:39","closed","Tarrasch","2015-06-29 13:38:29"
"999","mikekap","2015-06-08 19:50:35","closed","Tarrasch","2015-06-09 11:14:39"
"998","mikekap","2015-06-08 06:11:57","closed","Tarrasch","2015-06-08 14:18:01"
"997","mikekap","2015-06-08 05:35:30","closed","Tarrasch","2015-06-08 19:33:30"
"996","kianho","2015-06-06 11:31:22","closed","Tarrasch","2015-06-08 14:19:50"
"995","kianho","2015-06-06 11:22:29","closed","erikbern","2016-04-10 16:35:05"
"994","MathiasDesch","2015-06-05 10:27:05","closed","MathiasDesch","2015-06-08 09:35:59"
"993","thebigjc","2015-06-03 16:53:17","closed","thebigjc","2015-06-03 16:53:44"
"992","hadesbox","2015-06-03 15:31:39","closed","Tarrasch","2015-06-05 11:32:19"
"991","dylanjbarth","2015-06-03 13:49:39","closed","Tarrasch","2015-06-03 14:36:51"
"990","themalkolm","2015-06-02 20:46:59","closed","Tarrasch","2015-07-15 19:52:47"
"989","themalkolm","2015-06-02 11:00:17","closed","Tarrasch","2015-06-04 12:13:23"
"988","hellais","2015-05-30 14:02:12","closed","Tarrasch","2015-07-08 12:45:12"
"987","leafjungle","2015-05-29 09:49:21","closed","leafjungle","2015-06-13 07:21:08"
"986","Tarrasch","2015-05-28 15:39:23","closed","Tarrasch","2015-06-14 20:41:10"
"985","leafjungle","2015-05-28 07:45:53","closed","Tarrasch","2016-01-12 02:59:59"
"984","samuell","2015-05-27 12:40:11","open","",""
"983","ryaanwells","2015-05-27 09:06:00","closed","Tarrasch","2015-05-27 09:12:20"
"982","LucaFoschini","2015-05-26 22:54:08","closed","erikbern","2015-05-26 23:25:33"
"981","jeremykarn","2015-05-26 20:30:33","closed","Tarrasch","2015-07-08 12:45:04"
"980","Tarrasch","2015-05-26 19:58:36","closed","Tarrasch","2015-05-28 15:37:48"
"979","dylanjbarth","2015-05-26 16:11:21","closed","dylanjbarth","2015-06-03 14:47:41"
"978","ddaniels888","2015-05-26 15:28:28","closed","Tarrasch","2015-05-28 15:37:33"
"977","Tarrasch","2015-05-26 15:11:52","closed","erikbern","2015-05-26 16:16:02"
"976","Tarrasch","2015-05-26 13:17:05","closed","Tarrasch","2015-05-28 12:12:29"
"975","Tarrasch","2015-05-26 12:57:56","closed","erikbern","2015-05-26 22:44:35"
"974","erikbern","2015-05-25 18:00:35","closed","Tarrasch","2015-05-26 08:57:42"
"973","hellais","2015-05-25 13:18:53","closed","Tarrasch","2015-05-30 14:05:35"
"972","Tarrasch","2015-05-25 13:14:01","closed","erikbern","2015-05-25 17:46:45"
"971","Tarrasch","2015-05-23 11:20:08","closed","erikbern","2015-05-25 17:48:15"
"970","ryaanwells","2015-05-22 13:57:53","closed","ryaanwells","2015-05-27 12:38:24"
"969","ryaanwells","2015-05-22 10:15:33","closed","erikbern","2015-05-22 11:46:07"
"968","Tarrasch","2015-05-21 15:54:38","closed","erikbern","2015-05-25 17:51:27"
"967","Tarrasch","2015-05-21 14:12:18","closed","erikbern","2015-05-22 02:18:02"
"966","Tarrasch","2015-05-21 13:54:45","closed","erikbern","2015-05-21 13:56:46"
"965","Tarrasch","2015-05-21 10:46:20","closed","erikbern","2015-05-21 11:07:57"
"964","Tarrasch","2015-05-21 10:42:23","closed","Tarrasch","2015-05-22 13:35:35"
"963","cqnguyen","2015-05-21 01:36:36","closed","Tarrasch","2015-06-04 20:12:57"
"962","erikbern","2015-05-20 12:53:45","closed","erikbern","2015-05-20 14:41:12"
"961","erikbern","2015-05-20 12:32:06","closed","erikbern","2015-05-20 16:46:59"
"960","Tarrasch","2015-05-20 07:22:24","closed","Tarrasch","2015-05-20 14:35:01"
"959","Tarrasch","2015-05-20 07:02:06","closed","Tarrasch","2015-05-20 16:15:22"
"958","Tarrasch","2015-05-19 15:50:03","closed","Tarrasch","2015-05-19 22:20:29"
"957","jooon","2015-05-19 10:09:30","closed","Tarrasch","2015-05-20 04:31:02"
"956","daveFNbuck","2015-05-19 00:39:54","closed","erikbern","2015-05-19 10:40:46"
"955","Tarrasch","2015-05-18 14:24:55","closed","Tarrasch","2015-05-18 15:40:19"
"954","erikbern","2015-05-18 02:57:34","closed","erikbern","2015-05-18 14:53:03"
"953","erikbern","2015-05-18 02:54:42","closed","erikbern","2015-05-19 10:40:56"
"952","Tarrasch","2015-05-15 07:21:40","closed","Tarrasch","2015-05-18 07:20:31"
"951","Tarrasch","2015-05-13 21:16:42","closed","Tarrasch","2015-05-26 10:12:14"
"950","pbamba","2015-05-13 09:47:00","closed","Tarrasch","2015-06-09 09:47:53"
"949","Tarrasch","2015-05-13 09:31:50","closed","Tarrasch","2015-05-13 11:45:38"
"948","jaidevd","2015-05-13 07:21:34","closed","Tarrasch","2015-05-13 08:40:26"
"947","glenndmello","2015-05-12 22:05:14","closed","Tarrasch","2015-07-08 09:31:36"
"946","IgorBerman","2015-05-12 07:25:07","closed","dlstadther","2017-02-14 19:24:45"
"945","Tarrasch","2015-05-11 14:34:54","closed","Tarrasch","2015-05-11 15:23:26"
"944","Tarrasch","2015-05-11 10:56:24","closed","Tarrasch","2015-05-11 13:13:05"
"943","Tarrasch","2015-05-11 08:08:51","closed","Tarrasch","2015-05-21 10:41:08"
"942","Tarrasch","2015-05-11 08:02:51","closed","Tarrasch","2015-05-11 10:01:44"
"941","Tarrasch","2015-05-08 09:55:05","closed","Tarrasch","2015-05-11 07:47:46"
"940","Tarrasch","2015-05-08 09:40:29","closed","Tarrasch","2015-05-08 19:34:35"
"939","mvj3","2015-05-08 07:21:31","closed","Tarrasch","2015-05-11 13:27:18"
"938","Tarrasch","2015-05-07 16:12:24","closed","Tarrasch","2015-05-11 07:47:18"
"937","Tarrasch","2015-05-07 12:36:43","closed","Tarrasch","2015-05-11 07:47:45"
"936","Tarrasch","2015-05-07 08:51:04","closed","Tarrasch","2015-05-07 12:36:15"
"935","Tarrasch","2015-05-06 16:02:09","closed","Tarrasch","2015-05-07 08:49:48"
"934","Tarrasch","2015-05-05 15:41:52","closed","Tarrasch","2015-05-07 09:27:42"
"933","Tarrasch","2015-05-05 10:00:35","closed","Tarrasch","2015-05-05 10:46:09"
"932","Tarrasch","2015-05-04 17:01:34","closed","Tarrasch","2015-05-08 08:26:20"
"931","edkurowski","2015-05-01 17:40:57","closed","erikbern","2015-05-04 15:48:18"
"930","Tarrasch","2015-04-30 15:42:06","closed","Tarrasch","2015-05-05 09:54:43"
"929","Tarrasch","2015-04-30 13:24:59","closed","Tarrasch","2015-04-30 14:57:22"
"928","Tarrasch","2015-04-30 09:24:11","closed","Tarrasch","2015-04-30 09:57:42"
"927","iralls","2015-04-29 19:52:58","closed","erikbern","2015-05-03 17:35:46"
"926","Tarrasch","2015-04-29 15:26:55","closed","Tarrasch","2015-04-30 08:51:22"
"925","Tarrasch","2015-04-29 14:53:47","closed","erikbern","2015-04-29 18:13:03"
"924","boosh","2015-04-29 13:52:11","closed","Tarrasch","2015-04-29 19:54:36"
"923","gpoulin","2015-04-29 13:08:44","closed","Tarrasch","2015-04-29 13:17:46"
"922","Tarrasch","2015-04-29 13:00:38","closed","Tarrasch","2015-04-29 13:17:20"
"921","gpoulin","2015-04-29 12:22:22","closed","Tarrasch","2015-04-29 12:51:25"
"920","hadesbox","2015-04-29 11:35:32","closed","Tarrasch","2015-05-12 15:46:16"
"919","davidia","2015-04-29 10:33:17","closed","Tarrasch","2015-04-29 12:51:25"
"918","Tarrasch","2015-04-29 08:37:15","closed","Tarrasch","2015-04-29 08:37:59"
"917","stephenpascoe","2015-04-29 08:27:27","closed","Tarrasch","2015-04-29 12:18:50"
"916","boosh","2015-04-28 16:39:45","closed","Tarrasch","2015-04-29 08:27:35"
"915","Tarrasch","2015-04-28 16:12:45","closed","Tarrasch","2015-04-29 13:31:16"
"914","Tarrasch","2015-04-28 14:42:06","closed","Tarrasch","2015-04-29 14:52:17"
"913","Tarrasch","2015-04-28 09:46:36","closed","Tarrasch","2015-04-28 11:41:04"
"912","Tarrasch","2015-04-28 09:41:44","closed","Tarrasch","2015-04-28 16:03:08"
"911","boosh","2015-04-27 15:56:41","closed","boosh","2015-04-28 16:39:56"
"910","hellais","2015-04-26 23:29:00","closed","hellais","2015-05-25 13:19:21"
"909","stephenpascoe","2015-04-24 10:34:50","closed","Tarrasch","2015-04-24 15:32:20"
"908","gpoulin","2015-04-23 17:03:21","closed","Tarrasch","2015-04-29 12:16:09"
"907","Tarrasch","2015-04-23 13:36:20","closed","erikbern","2015-04-23 15:44:02"
"906","stephenpascoe","2015-04-23 10:34:50","closed","stephenpascoe","2015-04-24 10:28:24"
"905","stephenpascoe","2015-04-22 15:57:36","closed","Tarrasch","2015-04-24 15:32:21"
"904","daveFNbuck","2015-04-21 21:10:19","closed","erikbern","2015-04-22 12:30:02"
"903","daveFNbuck","2015-04-21 21:07:36","closed","erikbern","2015-04-24 18:48:55"
"902","nzlinus","2015-04-21 00:41:39","closed","Tarrasch","2015-04-21 07:56:07"
"901","jonasbru","2015-04-20 10:07:18","closed","Tarrasch","2015-04-29 12:16:09"
"900","interskh","2015-04-19 09:04:58","closed","Tarrasch","2015-06-08 14:18:32"
"899","interskh","2015-04-19 08:55:35","closed","erikbern","2015-04-19 18:10:11"
"898","interskh","2015-04-19 08:52:39","closed","erikbern","2015-04-20 12:45:01"
"897","interskh","2015-04-17 04:49:17","closed","erikbern","2015-04-17 12:35:40"
"896","nzlinus","2015-04-17 00:53:40","closed","Tarrasch","2015-04-21 07:56:08"
"895","kutschkem","2015-04-16 09:41:30","closed","erikbern","2015-05-03 17:36:09"
"894","kutschkem","2015-04-16 08:10:12","closed","erikbern","2015-04-16 11:25:24"
"893","kutschkem","2015-04-16 08:09:26","closed","erikbern","2015-04-20 12:46:39"
"892","kutschkem","2015-04-16 08:05:06","closed","erikbern","2015-04-16 11:25:52"
"891","kutschkem","2015-04-16 07:17:38","closed","erikbern","2015-04-20 12:46:39"
"890","Tarrasch","2015-04-15 09:49:57","closed","Tarrasch","2015-04-15 12:45:33"
"889","Tarrasch","2015-04-15 09:46:55","closed","Tarrasch","2015-04-15 12:45:22"
"888","Tarrasch","2015-04-15 08:40:01","closed","erikbern","2015-04-15 10:49:04"
"887","StefanPapp","2015-04-14 07:23:37","closed","erikbern","2015-08-07 16:30:56"
"886","pmajmudar","2015-04-13 14:53:14","closed","dlstadther","2017-02-14 19:22:22"
"885","artiya4u","2015-04-13 12:00:09","closed","artiya4u","2015-04-21 22:54:25"
"884","junchenfeng","2015-04-13 09:06:29","closed","junchenfeng","2016-05-17 02:35:05"
"883","themalkolm","2015-04-12 21:46:40","closed","erikbern","2015-04-13 11:38:26"
"882","erikbern","2015-04-11 02:15:58","closed","erikbern","2015-04-11 19:28:26"
"881","erikbern","2015-04-11 01:36:56","closed","erikbern","2015-04-11 02:00:50"
"880","erikbern","2015-04-11 00:47:39","closed","erikbern","2015-05-25 17:47:10"
"879","sgottschalk","2015-04-10 19:05:17","closed","erikbern","2015-04-11 00:23:43"
"878","jdangerx","2015-04-10 17:32:00","closed","Tarrasch","2015-06-15 19:54:32"
"877","f355","2015-04-07 18:20:34","closed","erikbern","2015-05-25 17:47:11"
"876","stephenetyler","2015-04-06 20:43:56","closed","erikbern","2015-04-13 11:38:26"
"875","ystopia","2015-04-06 01:39:06","closed","erikbern","2015-04-06 10:10:51"
"874","daveFNbuck","2015-04-03 21:41:04","closed","erikbern","2015-04-04 15:25:37"
"873","boosh","2015-04-01 08:54:01","open","",""
"872","tomquisel","2015-03-30 22:23:19","closed","erikbern","2015-04-29 14:22:40"
"871","daveFNbuck","2015-03-30 21:00:16","closed","erikbern","2015-03-31 03:10:48"
"870","erikbern","2015-03-26 13:58:02","closed","erikbern","2015-03-31 03:10:57"
"869","boosh","2015-03-26 10:25:24","closed","erikbern","2015-03-26 12:33:39"
"868","grivescorbett","2015-03-24 22:00:44","closed","erikbern","2015-03-24 23:50:04"
"867","erikbern","2015-03-24 12:51:06","closed","erikbern","2015-03-26 12:51:32"
"866","cqnguyen","2015-03-24 05:22:56","closed","cqnguyen","2015-05-05 19:07:04"
"865","erikbern","2015-03-22 17:58:49","closed","erikbern","2015-03-23 11:33:59"
"864","tomquisel","2015-03-21 00:37:42","closed","erikbern","2015-03-23 11:33:31"
"863","erikbern","2015-03-20 00:55:33","closed","erikbern","2015-03-20 01:46:21"
"862","daveFNbuck","2015-03-18 23:54:06","closed","erikbern","2015-03-19 03:41:38"
"861","daveFNbuck","2015-03-18 23:52:04","closed","erikbern","2015-03-19 03:40:40"
"860","erikbern","2015-03-18 11:48:29","closed","erikbern","2015-03-19 03:41:54"
"859","MathiasDesch","2015-03-18 10:39:19","closed","MathiasDesch","2015-03-18 12:44:41"
"858","erikbern","2015-03-17 23:36:12","closed","erikbern","2015-03-18 00:08:23"
"857","laserson","2015-03-17 22:31:59","closed","erikbern","2015-03-18 00:51:59"
"856","jthi3rry","2015-03-17 07:34:49","closed","erikbern","2015-03-22 20:36:56"
"855","erikbern","2015-03-16 03:03:09","closed","erikbern","2015-03-16 12:45:06"
"854","erikbern","2015-03-16 02:12:14","closed","erikbern","2015-03-16 02:45:43"
"853","erikbern","2015-03-15 13:58:35","closed","erikbern","2015-03-15 14:14:30"
"852","erikbern","2015-03-15 05:00:42","closed","erikbern","2015-03-16 02:11:36"
"851","erikbern","2015-03-14 20:00:11","closed","erikbern","2015-03-14 20:10:38"
"850","erikbern","2015-03-14 19:38:27","closed","erikbern","2015-03-14 19:43:20"
"849","erikbern","2015-03-14 13:33:46","closed","erikbern","2015-03-14 18:10:09"
"848","dmlayton","2015-03-13 11:24:35","closed","dmlayton","2015-03-13 12:15:21"
"847","gpoulin","2015-03-12 18:51:53","closed","erikbern","2015-03-13 12:04:36"
"846","gpoulin","2015-03-12 13:49:06","closed","erikbern","2015-03-12 15:20:06"
"845","jthi3rry","2015-03-12 09:46:24","closed","erikbern","2015-03-13 02:50:50"
"844","interskh","2015-03-12 05:51:03","closed","erikbern","2015-03-12 11:47:33"
"843","erikbern","2015-03-12 01:44:53","closed","erikbern","2015-03-12 02:28:11"
"842","erikbern","2015-03-11 23:26:53","closed","erikbern","2015-03-12 01:35:39"
"841","gpoulin","2015-03-11 16:58:25","closed","erikbern","2015-03-12 01:45:21"
"840","dpkp","2015-03-10 23:52:31","closed","dpkp","2015-03-11 00:15:23"
"839","soxofaan","2015-03-09 22:24:32","closed","erikbern","2015-03-12 15:20:06"
"838","soxofaan","2015-03-09 22:22:59","closed","soxofaan","2015-03-13 12:14:46"
"837","jthi3rry","2015-03-09 08:56:58","closed","erikbern","2015-03-11 12:16:33"
"836","erikbern","2015-03-09 00:42:59","closed","erikbern","2015-03-09 02:19:59"
"835","erikbern","2015-03-08 20:29:14","closed","erikbern","2015-03-08 21:51:04"
"834","erikbern","2015-03-08 19:02:45","closed","erikbern","2015-03-09 02:25:14"
"833","erikbern","2015-03-08 18:40:31","closed","erikbern","2015-03-08 19:23:43"
"832","erikbern","2015-03-08 18:04:32","closed","erikbern","2015-03-08 18:30:37"
"831","erikbern","2015-03-08 16:00:44","closed","erikbern","2015-03-08 16:07:02"
"830","gpoulin","2015-03-08 08:46:15","closed","erikbern","2015-03-08 18:11:07"
"829","gpoulin","2015-03-08 06:16:06","closed","erikbern","2015-03-08 14:43:58"
"828","erikbern","2015-03-07 22:09:47","closed","erikbern","2015-03-08 15:37:44"
"827","gpoulin","2015-03-07 18:46:51","closed","erikbern","2015-03-08 15:19:08"
"826","gpoulin","2015-03-07 18:36:32","closed","erikbern","2015-03-07 18:51:08"
"825","gpoulin","2015-03-07 16:08:53","closed","erikbern","2015-03-07 16:37:21"
"824","daveFNbuck","2015-03-06 19:40:21","closed","daveFNbuck","2015-05-27 01:15:57"
"823","gpoulin","2015-03-06 14:50:05","closed","erikbern","2015-03-06 19:18:06"
"822","soxofaan","2015-03-06 14:23:08","closed","erikbern","2015-03-08 15:38:06"
"821","soxofaan","2015-03-06 13:25:21","closed","soxofaan","2015-03-06 16:52:17"
"820","stephenpascoe","2015-03-06 11:23:34","closed","erikbern","2015-03-23 11:32:33"
"819","daveFNbuck","2015-03-06 03:07:38","closed","erikbern","2015-03-06 23:46:31"
"818","daveFNbuck","2015-03-05 23:12:12","closed","erikbern","2015-03-06 13:27:54"
"817","daveFNbuck","2015-03-05 20:47:19","closed","erikbern","2015-03-06 19:18:57"
"816","gpoulin","2015-03-05 17:19:07","closed","erikbern","2015-03-05 19:08:07"
"815","david-cliqz","2015-03-05 08:11:39","closed","david-cliqz","2015-03-05 15:34:58"
"814","themalkolm","2015-03-04 22:25:19","open","erikbern",""
"813","neilisaac","2015-03-04 17:27:42","closed","erikbern","2015-03-05 13:30:43"
"812","jthi3rry","2015-03-04 11:44:56","closed","erikbern","2015-03-10 10:21:56"
"811","gpoulin","2015-03-04 07:43:05","closed","Tarrasch","2015-03-05 21:48:34"
"810","daveFNbuck","2015-03-03 23:35:09","closed","erikbern","2015-03-03 23:53:30"
"809","neilisaac","2015-03-03 20:04:07","closed","erikbern","2015-03-03 20:15:48"
"808","erikbern","2015-03-03 04:10:49","closed","erikbern","2015-03-03 15:25:10"
"807","erikbern","2015-03-03 02:38:54","closed","erikbern","2015-03-03 15:24:55"
"806","jthi3rry","2015-03-02 23:33:43","closed","Tarrasch","2015-03-03 11:57:55"
"805","gpoulin","2015-03-02 15:40:27","closed","erikbern","2015-03-03 02:37:23"
"804","gpoulin","2015-03-02 14:31:42","closed","erikbern","2015-03-03 15:25:45"
"803","erikbern","2015-03-02 13:03:52","closed","erikbern","2015-03-02 13:32:23"
"802","erikbern","2015-03-02 12:24:26","closed","erikbern","2015-03-02 12:25:47"
"801","gpoulin","2015-03-02 12:19:08","closed","Tarrasch","2015-03-02 14:20:22"
"800","erikbern","2015-03-02 04:08:54","closed","erikbern","2015-03-02 11:55:00"
"799","erikbern","2015-03-02 02:45:25","closed","erikbern","2015-03-02 11:58:23"
"798","erikbern","2015-03-01 21:06:21","closed","erikbern","2015-03-01 23:17:51"
"797","gpoulin","2015-03-01 14:49:06","closed","Tarrasch","2015-03-02 14:39:53"
"796","gpoulin","2015-03-01 09:41:55","closed","Tarrasch","2015-03-03 09:38:02"
"795","gpoulin","2015-03-01 09:01:25","closed","erikbern","2015-03-01 16:11:31"
"794","ulzha","2015-02-26 14:01:48","closed","Tarrasch","2015-02-26 16:56:04"
"793","gpoulin","2015-02-26 05:07:56","closed","Tarrasch","2015-02-26 10:57:53"
"792","kiyoto","2015-02-25 18:41:49","closed","erikbern","2015-02-25 19:17:11"
"791","Tarrasch","2015-02-25 18:34:53","closed","Tarrasch","2015-03-06 14:59:38"
"790","Tarrasch","2015-02-25 18:27:27","closed","Tarrasch","2015-03-06 15:00:14"
"789","Tarrasch","2015-02-25 08:51:13","closed","Tarrasch","2015-02-25 08:54:09"
"788","phunter","2015-02-25 05:32:34","closed","Tarrasch","2015-02-25 09:21:03"
"787","gpoulin","2015-02-25 02:19:29","closed","Tarrasch","2015-02-25 07:23:44"
"786","Tarrasch","2015-02-24 22:08:05","closed","Tarrasch","2015-02-25 07:23:44"
"785","gpoulin","2015-02-24 14:36:20","closed","Tarrasch","2015-02-25 07:40:25"
"784","erikbern","2015-02-24 11:13:24","closed","erikbern","2015-02-24 11:17:41"
"783","ystopia","2015-02-24 06:44:06","closed","erikbern","2015-04-02 12:25:30"
"782","gpoulin","2015-02-24 06:02:15","closed","Tarrasch","2015-02-24 09:52:39"
"781","erikbern","2015-02-24 03:40:19","closed","erikbern","2015-02-24 11:05:18"
"780","Tarrasch","2015-02-23 17:51:52","closed","Tarrasch","2015-02-24 09:53:12"
"779","gwax","2015-02-23 16:43:52","closed","Tarrasch","2015-02-23 21:07:11"
"778","gpoulin","2015-02-23 16:13:46","closed","gpoulin","2015-02-23 16:39:54"
"777","gpoulin","2015-02-23 13:45:05","closed","Tarrasch","2015-02-23 15:50:57"
"776","Tarrasch","2015-02-23 13:15:57","closed","Tarrasch","2015-02-23 17:37:44"
"775","erikbern","2015-02-23 12:56:39","closed","erikbern","2015-02-23 14:13:47"
"774","erikbern","2015-02-23 12:43:31","closed","erikbern","2015-02-23 12:44:21"
"773","erikbern","2015-02-23 12:33:41","closed","erikbern","2015-02-23 12:33:50"
"772","Tarrasch","2015-02-23 10:13:58","closed","Tarrasch","2015-02-23 11:15:49"
"771","ulzha","2015-02-23 10:00:06","closed","Tarrasch","2015-02-23 12:11:37"
"770","erikbern","2015-02-22 21:12:44","closed","erikbern","2015-02-23 12:21:09"
"769","gpoulin","2015-02-22 13:25:28","closed","Tarrasch","2015-02-23 17:37:55"
"768","aadu","2015-02-20 17:19:26","closed","erikbern","2015-03-08 19:34:05"
"767","gpoulin","2015-02-19 20:59:40","closed","gpoulin","2015-02-23 10:53:06"
"766","laserson","2015-02-18 23:35:16","closed","erikbern","2015-02-18 23:57:29"
"765","laserson","2015-02-18 23:29:42","closed","erikbern","2015-02-18 23:57:29"
"764","gpoulin","2015-02-18 18:40:12","closed","Tarrasch","2015-02-19 12:36:30"
"763","berkerpeksag","2015-02-18 17:14:04","closed","erikbern","2015-02-20 11:08:07"
"762","freider","2015-02-18 14:54:40","closed","Tarrasch","2015-02-19 10:57:41"
"761","gpoulin","2015-02-18 14:34:52","closed","gpoulin","2015-02-18 15:57:36"
"760","gpoulin","2015-02-18 12:22:17","closed","Tarrasch","2015-02-22 09:39:18"
"759","Tarrasch","2015-02-18 11:16:04","closed","Tarrasch","2015-02-24 09:52:39"
"758","Tarrasch","2015-02-18 11:01:05","closed","Tarrasch","2015-02-18 13:00:09"
"757","Tarrasch","2015-02-18 10:46:03","closed","Tarrasch","2015-02-18 10:58:31"
"756","Tarrasch","2015-02-18 10:32:29","closed","Tarrasch","2015-02-18 10:57:54"
"755","Tarrasch","2015-02-18 09:58:38","closed","Tarrasch","2015-02-18 10:58:41"
"754","erikbern","2015-02-18 04:17:02","closed","Tarrasch","2015-02-18 10:58:57"
"753","interskh","2015-02-18 04:11:42","closed","erikbern","2015-02-18 11:19:46"
